"","date","hour","fullname","site","station","grounddepth","groundtemp","vwcdepth","vwc","airtemp","solar","windspeed","winddir"
"2842","2024-12-24",16,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2843","2024-12-24",16,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,177
"2844","2024-12-24",16,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,91
"2845","2024-12-24",16,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,331.6
"2846","2024-12-24",17,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,215
"2847","2024-12-24",17,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2848","2024-12-24",17,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,190.6
"2849","2024-12-24",17,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,62
"2850","2024-12-24",17,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,278.8
"2851","2024-12-24",18,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,209
"2852","2024-12-24",18,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2853","2024-12-24",18,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,252.4
"2854","2024-12-24",18,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,48
"2855","2024-12-24",18,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,247
"2856","2024-12-24",19,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,215
"2857","2024-12-24",19,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2858","2024-12-24",19,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,276
"2859","2024-12-24",19,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,67
"2860","2024-12-24",19,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,283
"2861","2024-12-24",20,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,218
"2862","2024-12-24",20,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2863","2024-12-24",20,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,276.8
"2864","2024-12-24",20,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,74
"2865","2024-12-24",20,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,313.8
"2866","2024-12-24",21,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,225
"2867","2024-12-24",21,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2868","2024-12-24",21,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,231.6
"2869","2024-12-24",21,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,60
"2870","2024-12-24",21,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,223.8
"2871","2024-12-24",22,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,215
"2872","2024-12-24",22,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2873","2024-12-24",22,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,292.6
"2874","2024-12-24",22,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,29
"2875","2024-12-24",22,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,124.2
"2876","2024-12-24",23,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,222
"2877","2024-12-24",23,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2878","2024-12-24",23,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,356.8
"2879","2024-12-24",23,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,28
"2880","2024-12-24",23,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,156.4
"2881","2024-12-25",0,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,219
"2882","2024-12-25",0,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2883","2024-12-25",0,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,356.8
"2884","2024-12-25",0,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,25
"2885","2024-12-25",0,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,124.2
"2886","2024-12-25",1,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,218
"2887","2024-12-25",1,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2888","2024-12-25",1,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,356.8
"2889","2024-12-25",1,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,24
"2890","2024-12-25",1,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,124.2
"2891","2024-12-25",2,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,216
"2892","2024-12-25",2,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2893","2024-12-25",2,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,317
"2894","2024-12-25",2,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,21
"2895","2024-12-25",2,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,129.4
"2896","2024-12-25",3,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,213
"2897","2024-12-25",3,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2898","2024-12-25",3,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,317
"2899","2024-12-25",3,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,20
"2900","2024-12-25",3,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,129.4
"2901","2024-12-25",4,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,213
"2902","2024-12-25",4,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2903","2024-12-25",4,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,317
"2904","2024-12-25",4,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,20
"2905","2024-12-25",4,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,129.4
"2906","2024-12-25",5,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,260
"2907","2024-12-25",5,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2908","2024-12-25",5,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,172.4
"2909","2024-12-25",5,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,20
"2910","2024-12-25",5,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,35
"2911","2024-12-25",6,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,289
"2912","2024-12-25",6,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2913","2024-12-25",6,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,235.8
"2914","2024-12-25",6,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,20
"2915","2024-12-25",6,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,74.6
"2916","2024-12-25",7,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,310
"2917","2024-12-25",7,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2918","2024-12-25",7,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,253
"2919","2024-12-25",7,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,21
"2920","2024-12-25",7,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,94.2
"2921","2024-12-25",8,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,302
"2922","2024-12-25",8,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2923","2024-12-25",8,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,235.8
"2924","2024-12-25",8,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,38
"2925","2024-12-25",8,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,61.6
"2926","2024-12-25",9,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,305
"2927","2024-12-25",9,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2928","2024-12-25",9,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,235.8
"2929","2024-12-25",9,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,35
"2930","2024-12-25",9,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,61.6
"2931","2024-12-25",10,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,316
"2932","2024-12-25",10,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2933","2024-12-25",10,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,277.6
"2934","2024-12-25",10,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,29
"2935","2024-12-25",10,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,134.4
"2936","2024-12-25",11,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,313
"2937","2024-12-25",11,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2938","2024-12-25",11,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,212.8
"2939","2024-12-25",11,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,13
"2940","2024-12-25",11,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,131
"2941","2024-12-25",12,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,319
"2942","2024-12-25",12,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2943","2024-12-25",12,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,272.8
"2944","2024-12-25",12,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,29
"2945","2024-12-25",12,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,150.4
"2946","2024-12-25",13,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,321
"2947","2024-12-25",13,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2948","2024-12-25",13,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,272.8
"2949","2024-12-25",13,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,31
"2950","2024-12-25",13,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,150.4
"2951","2024-12-25",14,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,303
"2952","2024-12-25",14,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2953","2024-12-25",14,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,236.6
"2954","2024-12-25",14,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,42
"2955","2024-12-25",14,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,61.6
"2956","2024-12-25",15,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,316
"2957","2024-12-25",15,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2958","2024-12-25",15,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.8
"2959","2024-12-25",15,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,42
"2960","2024-12-25",15,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,79.4
"2961","2024-12-25",16,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,323
"2962","2024-12-25",16,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2963","2024-12-25",16,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,317.2
"2964","2024-12-25",16,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,25
"2965","2024-12-25",16,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,150.4
"2966","2024-12-25",17,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,316
"2967","2024-12-25",17,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2968","2024-12-25",17,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.2
"2969","2024-12-25",17,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,37
"2970","2024-12-25",17,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,101.6
"2971","2024-12-25",18,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,309
"2972","2024-12-25",18,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2973","2024-12-25",18,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,153.2
"2974","2024-12-25",18,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,46
"2975","2024-12-25",18,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,79.4
"2976","2024-12-25",19,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,317
"2977","2024-12-25",19,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2978","2024-12-25",19,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.8
"2979","2024-12-25",19,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,46
"2980","2024-12-25",19,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,79.4
"2981","2024-12-25",20,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,314
"2982","2024-12-25",20,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2983","2024-12-25",20,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.8
"2984","2024-12-25",20,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,46
"2985","2024-12-25",20,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,79.4
"2986","2024-12-25",21,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,319
"2987","2024-12-25",21,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2988","2024-12-25",21,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.8
"2989","2024-12-25",21,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,46
"2990","2024-12-25",21,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,101.8
"2991","2024-12-25",22,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,319
"2992","2024-12-25",22,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,95
"2993","2024-12-25",22,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,192.8
"2994","2024-12-25",22,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,46
"2995","2024-12-25",22,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,101.8
"2996","2024-12-25",23,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,324
"2997","2024-12-25",23,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,94
"2998","2024-12-25",23,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,233.8
"2999","2024-12-25",23,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,45
"3000","2024-12-25",23,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,120.4
"3001","2024-12-26",0,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,291
"3002","2024-12-26",0,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3003","2024-12-26",0,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,169.8
"3004","2024-12-26",0,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,49
"3005","2024-12-26",0,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,38.8
"3006","2024-12-26",1,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,288
"3007","2024-12-26",1,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3008","2024-12-26",1,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,210.8
"3009","2024-12-26",1,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,51
"3010","2024-12-26",1,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,37.8
"3011","2024-12-26",2,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3012","2024-12-26",2,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3013","2024-12-26",2,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,153.2
"3014","2024-12-26",2,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,49
"3015","2024-12-26",2,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,60.8
"3016","2024-12-26",3,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3017","2024-12-26",3,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3018","2024-12-26",3,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,236.4
"3019","2024-12-26",3,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,24
"3020","2024-12-26",3,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,94.2
"3021","2024-12-26",4,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3022","2024-12-26",4,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3023","2024-12-26",4,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,229.6
"3024","2024-12-26",4,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,357
"3025","2024-12-26",4,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,126.8
"3026","2024-12-26",5,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3027","2024-12-26",5,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3028","2024-12-26",5,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,229.6
"3029","2024-12-26",5,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3030","2024-12-26",5,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,126.8
"3031","2024-12-26",6,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3032","2024-12-26",6,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3033","2024-12-26",6,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,229.6
"3034","2024-12-26",6,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3035","2024-12-26",6,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,126.8
"3036","2024-12-26",7,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,248
"3037","2024-12-26",7,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3038","2024-12-26",7,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,358
"3039","2024-12-26",7,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3040","2024-12-26",7,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,37.2
"3041","2024-12-26",8,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,225
"3042","2024-12-26",8,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3043","2024-12-26",8,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,356.8
"3044","2024-12-26",8,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3045","2024-12-26",8,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,37.2
"3046","2024-12-26",9,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,251
"3047","2024-12-26",9,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,97
"3048","2024-12-26",9,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,358
"3049","2024-12-26",9,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3050","2024-12-26",9,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,31.8
"3051","2024-12-26",10,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,291
"3052","2024-12-26",10,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,100
"3053","2024-12-26",10,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,184.4
"3054","2024-12-26",10,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3055","2024-12-26",10,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,98.4
"3056","2024-12-26",11,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,291
"3057","2024-12-26",11,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,108
"3058","2024-12-26",11,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,121.6
"3059","2024-12-26",11,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,6
"3060","2024-12-26",11,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,51.8
"3061","2024-12-26",12,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,292
"3062","2024-12-26",12,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3063","2024-12-26",12,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,121.6
"3064","2024-12-26",12,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,10
"3065","2024-12-26",12,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,53.2
"3066","2024-12-26",13,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,292
"3067","2024-12-26",13,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3068","2024-12-26",13,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,121.6
"3069","2024-12-26",13,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,10
"3070","2024-12-26",13,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,53.2
"3071","2024-12-26",14,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,292
"3072","2024-12-26",14,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3073","2024-12-26",14,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,121.6
"3074","2024-12-26",14,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,10
"3075","2024-12-26",14,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,53.2
"3076","2024-12-26",15,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,292
"3077","2024-12-26",15,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3078","2024-12-26",15,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,121.6
"3079","2024-12-26",15,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,10
"3080","2024-12-26",15,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,53.2
"3081","2024-12-26",16,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,307
"3082","2024-12-26",16,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3083","2024-12-26",16,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,130
"3084","2024-12-26",16,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,10
"3085","2024-12-26",16,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,90.4
"3086","2024-12-26",17,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,275
"3087","2024-12-26",17,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3088","2024-12-26",17,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,200.8
"3089","2024-12-26",17,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,8
"3090","2024-12-26",17,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,40.6
"3091","2024-12-26",18,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,220
"3092","2024-12-26",18,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3093","2024-12-26",18,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,229.4
"3094","2024-12-26",18,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3095","2024-12-26",18,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,77
"3096","2024-12-26",19,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,220
"3097","2024-12-26",19,"TNHA-SA","TNHA","SA",NA,NA,NA,NA,NA,NA,0,112
"3098","2024-12-26",19,"TNHA-SB","TNHA","SB",NA,NA,NA,NA,NA,NA,0,229.4
"3099","2024-12-26",19,"TNHA-SC","TNHA","SC",NA,NA,NA,NA,NA,NA,0,358
"3100","2024-12-26",19,"TNHA-SD","TNHA","SD",NA,NA,NA,NA,NA,NA,0.2,77
"3101","2024-12-26",20,"TNHA-BASE","TNHA","BASE",NA,NA,NA,NA,NA,NA,0,220
