Line#,Date,"Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21401801:21206911-3), *, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206911-3), *, RX3000_BRW4","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4","Wind Direction (S-WDA 21401801:21350820-1), *, RX3000_BRW4","Wind Direction (S-WDA 21198259:21167037-1), *, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1","Wind Direction (RXW-WCF 21198259:21398715-3), *, RX3000_BRW1","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6_BEO","Wind Direction (S-WDA 21401803:21350855-1), *, RX3000_BRW6"
39671,06/09/23 04:50:00,,,,,,,219,,,,,,,,,,,
39672,06/09/23 04:55:00,,,,,,,208,,,,,,,,,,,
39673,06/09/23 05:00:00,69,149,111,129,258,,199,,,,,,,,,,,
39674,06/09/23 05:05:00,,,,,,,204,,,,,,,,,,,
39675,06/09/23 05:10:00,,,,,,,199,,,,,,,,,,,
39676,06/09/23 05:15:00,,,,,,,202,,,,,,,,,,,
39677,06/09/23 05:20:00,,,,,,,211,,,,,,,,,,,
39678,06/09/23 05:25:00,,,,,,,222,,,,,,,,,,,
39679,06/09/23 05:30:00,,,,,,,205,,,,,,,,,,,
39680,06/09/23 05:35:00,,,,,,,190,,,,,,,,,,,
39681,06/09/23 05:40:00,,,,,,,190,,,,,,,,,,122,
39682,06/09/23 05:45:00,,,,,,,216,,,,,,,,,,,
39683,06/09/23 05:50:00,,,,,,,202,,,,,,,,,,,
39684,06/09/23 05:55:00,,,,,,,218,,,,,,,,,,,
39685,06/09/23 06:00:00,205,150,111,128,261,,206,,,,,,,,,,,
39686,06/09/23 06:05:00,,,,,,,185,,,,,,,,,,,
39687,06/09/23 06:10:00,,,,,,,191,,,,,,,,,,,
39688,06/09/23 06:15:00,,,,,,,204,,,,,,,,,,,
39689,06/09/23 06:20:00,,,,,,,202,,,,,,,,,,,
39690,06/09/23 06:25:00,,,,,,,218,,,,,,,,,,,
39691,06/09/23 06:30:00,,,,,,,212,,,,,,,,,,,
39692,06/09/23 06:35:00,,,,,,,194,,,,,,,,,,,
39693,06/09/23 06:40:00,,,,,,,199,,,,,,,,,,129,
39694,06/09/23 06:45:00,,,,,,,220,,,,,,,,,,,
39695,06/09/23 06:50:00,,,,,,,201,,,,,,,,,,,
39696,06/09/23 06:55:00,,,,,,,201,,,,,,,,,,,
39697,06/09/23 07:00:00,209,150,112,125,264,,211,,,,,,,,,,,
39698,06/09/23 07:05:00,,,,,,,206,,,,,,,,,,,
39699,06/09/23 07:10:00,,,,,,,213,,,,,,,,,,,
39700,06/09/23 07:15:00,,,,,,,209,,,,,,,,,,,
39701,06/09/23 07:20:00,,,,,,,227,,,,,,,,,,,
39702,06/09/23 07:25:00,,,,,,,205,,,,,,,,,,,
39703,06/09/23 07:30:00,,,,,,,204,,,,,,,,,,,
39704,06/09/23 07:35:00,,,,,,,194,,,,,,,,,,,
39705,06/09/23 07:40:00,,,,,,,183,,,,,,,,,,128,
39706,06/09/23 07:45:00,,,,,,,181,,,,,,,,,,,
39707,06/09/23 07:50:00,,,,,,,194,,,,,,,,,,,
39708,06/09/23 07:55:00,,,,,,,192,,,,,,,,,,,
39709,06/09/23 08:00:00,272,152,111,128,261,,190,,,,,,,,,,,
39710,06/09/23 08:05:00,,,,,,,174,,,,,,,,,,,
39711,06/09/23 08:10:00,,,,,,,185,,,,,,,,,,,
39712,06/09/23 08:15:00,,,,,,,181,,,,,,,,,,,
39713,06/09/23 08:20:00,,,,,,,192,,,,,,,,,,,
39714,06/09/23 08:25:00,,,,,,,191,,,,,,,,,,,
39715,06/09/23 08:30:00,,,,,,,178,,,,,,,,,,,
39716,06/09/23 08:35:00,,,,,,,175,,,,,,,,,,,
39717,06/09/23 08:40:00,,,,,,,174,,,,,,,,,,118,
39718,06/09/23 08:45:00,,,,,,,173,,,,,,,,,,,
39719,06/09/23 08:50:00,,,,,,,177,,,,,,,,,,,
39720,06/09/23 08:55:00,,,,,,,173,,,,,,,,,,,
39721,06/09/23 09:00:00,24,152,110,125,243,,191,,,,,,,,,,,
39722,06/09/23 09:05:00,,,,,,,202,,,,,,,,,,,
39723,06/09/23 09:10:00,,,,,,,190,,,,,,,,,,,
39724,06/09/23 09:15:00,,,,,,,199,,,,,,,,,,,
39725,06/09/23 09:20:00,,,,,,,181,,,,,,,,,,,
39726,06/09/23 09:25:00,,,,,,,190,,,,,,,,,,,
39727,06/09/23 09:30:00,,,,,,,198,,,,,,,,,,,
39728,06/09/23 09:35:00,,,,,,,195,,,,,,,,,,,
39729,06/09/23 09:40:00,,,,,,,194,,,,,,,,,,117,
39730,06/09/23 09:45:00,,,,,,,205,,,,,,,,,,,
39731,06/09/23 09:50:00,,,,,,,185,,,,,,,,,,,
39732,06/09/23 09:55:00,,,,,,,181,,,,,,,,,,,
39733,06/09/23 10:00:00,22,153,110,128,250,,204,,,,,,,,,,,
39734,06/09/23 10:05:00,,,,,,,212,,,,,,,,,,,
39735,06/09/23 10:10:00,,,,,,,215,,,,,,,,,,,
39736,06/09/23 10:15:00,,,,,,,198,,,,,,,,,,,
39737,06/09/23 10:20:00,,,,,,,205,,,,,,,,,,,
39738,06/09/23 10:25:00,,,,,,,198,,,,,,,,,,,
39739,06/09/23 10:30:00,,,,,,,183,,,,,,,,,,,
39740,06/09/23 10:35:00,,,,,,,185,,,,,,,,,,,
39741,06/09/23 10:40:00,,,,,,,181,,,,,,,,,,122,
39742,06/09/23 10:45:00,,,,,,,192,,,,,,,,,,,
39743,06/09/23 10:50:00,,,,,,,198,,,,,,,,,,,
39744,06/09/23 10:55:00,,,,,,,178,,,,,,,,,,,
39745,06/09/23 11:00:00,29,154,111,126,256,,213,,,,,,,,,,,
39746,06/09/23 11:05:00,,,,,,,199,,,,,,,,,,,
39747,06/09/23 11:10:00,,,,,,,192,,,,,,,,,,,
39748,06/09/23 11:15:00,,,,,,,213,,,,,,,,,,,
39749,06/09/23 11:20:00,,,,,,,209,,,,,,,,,,,
39750,06/09/23 11:25:00,,,,,,,180,,,,,,,,,,,
39751,06/09/23 11:30:00,,,,,,,208,,,,,,,,,,,
39752,06/09/23 11:35:00,,,,,,,208,,,,,,,,,,,
39753,06/09/23 11:40:00,,,,,,,187,,,,,,,,,,122,
39754,06/09/23 11:45:00,,,,,,,197,,,,,,,,,,,
39755,06/09/23 11:50:00,,,,,,,188,,,,,,,,,,,
39756,06/09/23 11:55:00,,,,,,,209,,,,,,,,,,,
39757,06/09/23 12:00:00,53,154,110,128,257,,184,,,,,,,,,,,
39758,06/09/23 12:05:00,,,,,,,181,,,,,,,,,,,
39759,06/09/23 12:10:00,,,,,,,209,,,,,,,,,,,
39760,06/09/23 12:15:00,,,,,,,209,,,,,,,,,,,
39761,06/09/23 12:20:00,,,,,,,192,,,,,,,,,,,
39762,06/09/23 12:25:00,,,,,,,181,,,,,,,,,,,
39763,06/09/23 12:30:00,,,,,,,212,,,,,,,,,,,
39764,06/09/23 12:35:00,,,,,,,190,,,,,,,,,,,
39765,06/09/23 12:40:00,,,,,,,188,,,,,,,,,,119,
39766,06/09/23 12:45:00,,,,,,,202,,,,,,,,,,,
39767,06/09/23 12:50:00,,,,,,,212,,,,,,,,,,,
39768,06/09/23 12:55:00,,,,,,,183,,,,,,,,,,,
39769,06/09/23 13:00:00,44,154,111,129,257,,187,,,,,,,,,,,
39770,06/09/23 13:05:00,,,,,,,201,,,,,,,,,,,
39771,06/09/23 13:10:00,,,,,,,191,,,,,,,,,,,
39772,06/09/23 13:15:00,,,,,,,195,,,,,,,,,,,
39773,06/09/23 13:20:00,,,,,,,175,,,,,,,,,,,
39774,06/09/23 13:25:00,,,,,,,177,,,,,,,,,,,
39775,06/09/23 13:30:00,,,,,,,199,,,,,,,,,,,
39776,06/09/23 13:35:00,,,,,,,181,,,,,,,,,,,
39777,06/09/23 13:40:00,,,,,,,194,,,,,,,,,,119,
39778,06/09/23 13:45:00,,,,,,,173,,,,,,,,,,,
39779,06/09/23 13:50:00,,,,,,,166,,,,,,,,,,,
39780,06/09/23 13:55:00,,,,,,,181,,,,,,,,,,,
39781,06/09/23 14:00:00,22,154,110,122,241,,194,,,,,,,,,,,
39782,06/09/23 14:05:00,,,,,,,188,,,,,,,,,,,
39783,06/09/23 14:10:00,,,,,,,204,,,,,,,,,,,
39784,06/09/23 14:15:00,,,,,,,201,,,,,,,,,,,
39785,06/09/23 14:20:00,,,,,,,184,,,,,,,,,,,
39786,06/09/23 14:25:00,,,,,,,201,,,,,,,,,,,
39787,06/09/23 14:30:00,,,,,,,195,,,,,,,,,,,
39788,06/09/23 14:35:00,,,,,,,187,,,,,,,,,,,
39789,06/09/23 14:40:00,,,,,,,211,,,,,,,,,,118,
39790,06/09/23 14:45:00,,,,,,,198,,,,,,,,,,,
39791,06/09/23 14:50:00,,,,,,,204,,,,,,,,,,,
39792,06/09/23 14:55:00,,,,,,,190,,,,,,,,,,,
39793,06/09/23 15:00:00,51,154,111,129,258,,211,,,,,,,,,,,
39794,06/09/23 15:05:00,,,,,,,208,,,,,,,,,,,
39795,06/09/23 15:10:00,,,,,,,181,,,,,,,,,,,
39796,06/09/23 15:15:00,,,,,,,178,,,,,,,,,,,
39797,06/09/23 15:20:00,,,,,,,192,,,,,,,,,,,
39798,06/09/23 15:25:00,,,,,,,187,,,,,,,,,,,
39799,06/09/23 15:30:00,,,,,,,194,,,,,,,,,,,
39800,06/09/23 15:35:00,,,,,,,195,,,,,,,,,,,
39801,06/09/23 15:40:00,,,,,,,185,,,,,,,,,,124,
39802,06/09/23 15:45:00,,,,,,,174,,,,,,,,,,,
39803,06/09/23 15:50:00,,,,,,,178,,,,,,,,,,,
39804,06/09/23 15:55:00,,,,,,,192,,,,,,,,,,,
39805,06/09/23 16:00:00,28,154,111,131,254,,195,,,,,,,,,,,
39806,06/09/23 16:05:00,,,,,,,197,,,,,,,,,,,
39807,06/09/23 16:10:00,,,,,,,185,,,,,,,,,,,
39808,06/09/23 16:15:00,,,,,,,185,,,,,,,,,,,
39809,06/09/23 16:20:00,,,,,,,163,,,,,,,,,,,
39810,06/09/23 16:25:00,,,,,,,178,,,,,,,,,,,
39811,06/09/23 16:30:00,,,,,,,171,,,,,,,,,,,
39812,06/09/23 16:35:00,,,,,,,192,,,,,,,,,,,
39813,06/09/23 16:40:00,,,,,,,188,,,,,,,,,,117,
39814,06/09/23 16:45:00,,,,,,,181,,,,,,,,,,,
39815,06/09/23 16:50:00,,,,,,,192,,,,,,,,,,,
39816,06/09/23 16:55:00,,,,,,,173,,,,,,,,,,,
39817,06/09/23 17:00:00,27,150,110,125,244,,211,,,,,,,,,,,
39818,06/09/23 17:05:00,,,,,,,198,,,,,,,,,,,
39819,06/09/23 17:10:00,,,,,,,184,,,,,,,,,,,
39820,06/09/23 17:15:00,,,,,,,209,,,,,,,,,,,
39821,06/09/23 17:20:00,,,,,,,201,,,,,,,,,,,
39822,06/09/23 17:25:00,,,,,,,190,,,,,,,,,,,
39823,06/09/23 17:30:00,,,,,,,191,,,,,,,,,,,
39824,06/09/23 17:35:00,,,,,,,173,,,,,,,,,,,
39825,06/09/23 17:40:00,,,,,,,178,,,,,,,,,,118,
39826,06/09/23 17:45:00,,,,,,,181,,,,,,,,,,,
39827,06/09/23 17:50:00,,,,,,,175,,,,,,,,,,,
39828,06/09/23 17:55:00,,,,,,,175,,,,,,,,,,,
39829,06/09/23 18:00:00,25,152,110,125,247,,171,,,,,,,,,,,
39830,06/09/23 18:05:00,,,,,,,171,,,,,,,,,,,
39831,06/09/23 18:10:00,,,,,,,175,,,,,,,,,,,
39832,06/09/23 18:15:00,,,,,,316,177,,,,,,,,,,,
39833,06/09/23 18:20:00,,,,,,,199,,,,,,,,,,,
39834,06/09/23 18:25:00,,,,,,309,178,,,,,,,,,,,
39835,06/09/23 18:30:00,,,,,,,166,,,,,,,,,,,
39836,06/09/23 18:35:00,,,,,,,170,,,,,,,,,,,
39837,06/09/23 18:40:00,,,,,,,192,,,,,,,,,,118,
39838,06/09/23 18:45:00,,,,,,,195,,,,,,,,,,,
39839,06/09/23 18:50:00,,,,,,,187,,,,,,,,,,,
39840,06/09/23 18:55:00,,,,,,,184,,,,,,,,,,,
39841,06/09/23 19:00:00,27,152,108,126,243,,175,,,,,,,,,,,
39842,06/09/23 19:05:00,,,,,,,181,,,,,,,,,,,
39843,06/09/23 19:10:00,,,,,,,183,,,,,,,,,,,
39844,06/09/23 19:15:00,,,,,,,175,,,,,,,,,,,
39845,06/09/23 19:20:00,,,,,,,181,,,,,,,,,,,
39846,06/09/23 19:25:00,,,,,,,185,,,,,,,,,,,
39847,06/09/23 19:30:00,,,,,,,178,,,,,,,,,,,
39848,06/09/23 19:35:00,,,,,,,170,,,,,,,,,,,
39849,06/09/23 19:40:00,,,,,,,171,,,,,,,,,,110,
39850,06/09/23 19:45:00,,,,,,,164,,,,,,,,,,,
39851,06/09/23 19:50:00,,,,,,,175,,,,,,,,,,,
39852,06/09/23 19:55:00,,,,,,,177,,,,,,,,,,,
39853,06/09/23 20:00:00,25,150,108,126,240,,177,,,,,,,,,,,
39854,06/09/23 20:05:00,,,,,,,177,,,,,,,,,,,
39855,06/09/23 20:10:00,,,,,,,187,,,,,,,,,,,
39856,06/09/23 20:15:00,,,,,,,171,,,,,,,,,,,
39857,06/09/23 20:20:00,,,,,,,177,,,,,,,,,,,
39858,06/09/23 20:25:00,,,,,,,175,,,,,,,,,,,
39859,06/09/23 20:30:00,,,,,,,187,,,,,,,,,,,
39860,06/09/23 20:35:00,,,,,,,177,,,,,,,,,,,
39861,06/09/23 20:40:00,,,,,,,185,,,,,,,,,,121,
39862,06/09/23 20:45:00,,,,,,,184,,,,,,,,,,,
39863,06/09/23 20:50:00,,,,,,,185,,,,,,,,,,,
39864,06/09/23 20:55:00,,,,,,,188,,,,,,,,,,,
39865,06/09/23 21:00:00,25,149,108,128,248,,184,,,,,,,,,,,
39866,06/09/23 21:05:00,,,,,,,171,,,,,,,,,,,
39867,06/09/23 21:10:00,,,,,,,178,,,,,,,,,,,
39868,06/09/23 21:15:00,,,,,,,195,,,,,,,,,,,
39869,06/09/23 21:20:00,,,,,,,199,,,,,,,,,,,
39870,06/09/23 21:25:00,,,,,,,202,,,,,,,,,,,
39871,06/09/23 21:30:00,,,,,,,191,,,,,,,,,,,
39872,06/09/23 21:35:00,,,,,,,195,,,,,,,,,,,
39873,06/09/23 21:40:00,,,,,,,194,,,,,,,,,,119,
39874,06/09/23 21:45:00,,,,,,,183,,,,,,,,,,,
39875,06/09/23 21:50:00,,,,,,,181,,,,,,,,,,,
39876,06/09/23 21:55:00,,,,,,,166,,,,,,,,,,,
39877,06/09/23 22:00:00,22,149,110,126,250,,173,,,,,,,,,,,
39878,06/09/23 22:05:00,,,,,,,178,,,,,,,,,,,
39879,06/09/23 22:10:00,,,,,,,201,,,,,,,,,,,
39880,06/09/23 22:15:00,,,,,,,173,,,,,,,,,,,
39881,06/09/23 22:20:00,,,,,,,183,,,,,,,,,,,
39882,06/09/23 22:25:00,,,,,,,201,,,,,,,,,,,
39883,06/09/23 22:30:00,,,,,,,194,,,,,,,,,,,
39884,06/09/23 22:35:00,,,,,,,180,,,,,,,,,,,
39885,06/09/23 22:40:00,,,,,,,181,,,,,,,,,,122,
39886,06/09/23 22:45:00,,,,,,,187,,,,,,,,,,,
39887,06/09/23 22:50:00,,,,,,302,194,,,,,,,,,,,
39888,06/09/23 22:55:00,,,,,,302,190,,,,,,,,,,,
39889,06/09/23 23:00:00,34,147,110,128,258,289,208,,,,,,,,,,,
39890,06/09/23 23:05:00,,,,,,302,198,,,,,,,,,,,
39891,06/09/23 23:10:00,,,,,,,202,,,,,,,,,,,
39892,06/09/23 23:15:00,,,,,,309,199,,,,,,,,,,,
39893,06/09/23 23:20:00,,,,,,323,173,,,,,,,,,,,
39894,06/09/23 23:25:00,,,,,,316,181,,,,,,,,,,,
39895,06/09/23 23:30:00,,,,,,,195,,,,,,,,,,,
39896,06/09/23 23:35:00,,,,,,,199,,,,,,,,,,,
39897,06/09/23 23:40:00,,,,,,,197,,,,,,,,,,126,
39898,06/09/23 23:45:00,,,,,,,184,,,,,,,,,,,
39899,06/09/23 23:50:00,,,,,,,202,,,,,,,,,,,
39900,06/09/23 23:55:00,,,,,,,192,,,,,,,,,,,
39901,06/10/23 00:00:00,81,147,110,129,258,,195,,,,,,,,,,,
39902,06/10/23 00:05:00,,,,,,,184,,,,,,,,,,,
39903,06/10/23 00:10:00,,,,,,,201,,,,,,,,,,,
39904,06/10/23 00:15:00,,,,,,,184,,,,,,,,,,,
39905,06/10/23 00:20:00,,,,,,,180,,,,,,,,,,,
39906,06/10/23 00:25:00,,,,,,,188,,,,,,,,,,,
39907,06/10/23 00:30:00,,,,,,,187,,,,,,,,,,,
39908,06/10/23 00:35:00,,,,,,,183,,,,,,,,,,,
39909,06/10/23 00:40:00,,,,,,,195,,,,,,,,,,121,
39910,06/10/23 00:45:00,,,,,,,195,,,,,,,,,,,
39911,06/10/23 00:50:00,,,,,,,195,,,,,,,,,,,
39912,06/10/23 00:55:00,,,,,,,195,,,,,,,,,,,
39913,06/10/23 01:00:00,39,146,110,129,256,,195,,,,,,,,,,,
39914,06/10/23 01:05:00,,,,,,,213,,,,,,,,,,,
39915,06/10/23 01:10:00,,,,,,,197,,,,,,,,,,,
39916,06/10/23 01:15:00,,,,,,,192,,,,,,,,,,,
39917,06/10/23 01:20:00,,,,,,,183,,,,,,,,,,,
39918,06/10/23 01:25:00,,,,,,,199,,,,,,,,,,,
39919,06/10/23 01:30:00,,,,,,,195,,,,,,,,,,,
39920,06/10/23 01:35:00,,,,,,,183,,,,,,,,,,,
39921,06/10/23 01:40:00,,,,,,,184,,,,,,,,,,119,
39922,06/10/23 01:45:00,,,,,,,177,,,,,,,,,,,
39923,06/10/23 01:50:00,,,,,,,177,,,,,,,,,,,
39924,06/10/23 01:55:00,,,,,,,191,,,,,,,,,,,
39925,06/10/23 02:00:00,46,146,110,129,257,,187,,,,,,,,,,,
39926,06/10/23 02:05:00,,,,,,,185,,,,,,,,,,,
39927,06/10/23 02:10:00,,,,,,,192,,,,,,,,,,,
39928,06/10/23 02:15:00,,,,,,,185,,,,,,,,,,,
39929,06/10/23 02:20:00,,,,,,,206,,,,,,,,,,,
39930,06/10/23 02:25:00,,,,,,,198,,,,,,,,,,,
39931,06/10/23 02:30:00,,,,,,,211,,,,,,,,,,,
39932,06/10/23 02:35:00,,,,,,,187,,,,,,,,,,,
39933,06/10/23 02:40:00,,,,,,,194,,,,,,,,,,125,
39934,06/10/23 02:45:00,,,,,,,192,,,,,,,,,,,
39935,06/10/23 02:50:00,,,,,,,185,,,,,,,,,,,
39936,06/10/23 02:55:00,,,,,,,205,,,,,,,,,,,
39937,06/10/23 03:00:00,202,147,111,128,263,,197,,,,,,,,,,,
39938,06/10/23 03:05:00,,,,,,,212,,,,,,,,,,,
39939,06/10/23 03:10:00,,,,,,,205,,,,,,,,,,,
39940,06/10/23 03:15:00,,,,,,,211,,,,,,,,,,,
39941,06/10/23 03:20:00,,,,,,,197,,,,,,,,,,,
39942,06/10/23 03:25:00,,,,,,,180,,,,,,,,,,,
39943,06/10/23 03:30:00,,,,,,,198,,,,,,,,,,,
39944,06/10/23 03:35:00,,,,,,,216,,,,,,,,,,,
39945,06/10/23 03:40:00,,,,,,,206,,,,,,,,,,132,
39946,06/10/23 03:45:00,,,,,,,215,,,,,,,,,,,
39947,06/10/23 03:50:00,,,,,,,198,,,,,,,,,,,
39948,06/10/23 03:55:00,,,,,,,202,,,,,,,,,,,
39949,06/10/23 04:00:00,205,147,111,124,268,,205,,,,,,,,,,,
39950,06/10/23 04:05:00,,,,,,,198,,,,,,,,,,,
39951,06/10/23 04:10:00,,,,,,,211,,,,,,,,,,,
39952,06/10/23 04:15:00,,,,,,,206,,,,,,,,,,,
39953,06/10/23 04:20:00,,,,,,,209,,,,,,,,,,,
39954,06/10/23 04:25:00,,,,,,,199,,,,,,,,,,,
39955,06/10/23 04:30:00,,,,,,,206,,,,,,,,,,,
39956,06/10/23 04:35:00,,,,,,,204,,,,,,,,,,,
39957,06/10/23 04:40:00,,,,,,,209,,,,,,,,,,131,
39958,06/10/23 04:45:00,,,,,,,195,,,,,,,,,,,
39959,06/10/23 04:50:00,,,,,,,209,,,,,,,,,,,
39960,06/10/23 04:55:00,,,,,,,212,,,,,,,,,,,
39961,06/10/23 05:00:00,208,147,111,128,268,,211,,,,,,,,,,,
39962,06/10/23 05:05:00,,,,,,,195,,,,,,,,,,,
39963,06/10/23 05:10:00,,,,,,,211,,,,,,,,,,,
39964,06/10/23 05:15:00,,,,,,,191,,,,,,,,,,,
39965,06/10/23 05:20:00,,,,,,,211,,,,,,,,,,,
39966,06/10/23 05:25:00,,,,,,,206,,,,,,,,,,,
39967,06/10/23 05:30:00,,,,,,,211,,,,,,,,,,,
39968,06/10/23 05:35:00,,,,,,,202,,,,,,,,,,,
39969,06/10/23 05:40:00,,,,,,,191,,,,,,,,,,133,
39970,06/10/23 05:45:00,,,,,,,209,,,,,,,,,,,
39971,06/10/23 05:50:00,,,,,,,197,,,,,,,,,,,
39972,06/10/23 05:55:00,,,,,,,194,,,,,,,,,,,
39973,06/10/23 06:00:00,211,149,111,126,274,,181,,,,,,,,,,,
39974,06/10/23 06:05:00,,,,,,,145,,,,,,,,,,,
39975,06/10/23 06:10:00,,,,,,,233,,,,,,,,,,,
39976,06/10/23 06:15:00,,,,,,,198,,,,,,,,,,,
39977,06/10/23 06:20:00,,,,,,,197,,,,,,,,,,,
39978,06/10/23 06:25:00,,,,,,,195,,,,,,,,,,,
39979,06/10/23 06:30:00,,,,,,,225,,,,,,,,,,,
39980,06/10/23 06:35:00,,,,,,,206,,,,,,,,,,,
39981,06/10/23 06:40:00,,,,,,,185,,,,,,,,,,135,
39982,06/10/23 06:45:00,,,,,,,209,,,,,,,,,,,
39983,06/10/23 06:50:00,,,,,,,201,,,,,,,,,,,
39984,06/10/23 06:55:00,,,,,,,219,,,,,,,,,,,
39985,06/10/23 07:00:00,212,149,112,125,272,,233,,,,,,,,,,,
39986,06/10/23 07:05:00,,,,,,,230,,,,,,,,,,,
39987,06/10/23 07:10:00,,,,,,,204,,,,,,,,,,,
39988,06/10/23 07:15:00,,,,,,,204,,,,,,,,,,,
39989,06/10/23 07:20:00,,,,,,,209,,,,,,,,,,,
39990,06/10/23 07:25:00,,,,,,,195,,,,,,,,,,,
39991,06/10/23 07:30:00,,,,,,,194,,,,,,,,,,,
39992,06/10/23 07:35:00,,,,,,,218,,,,,,,,,,,
39993,06/10/23 07:40:00,,,,,,,211,,,,,,,,,,139,
39994,06/10/23 07:45:00,,,,,,,208,,,,,,,,,,,
39995,06/10/23 07:50:00,,,,,,,206,,,,,,,,,,,
39996,06/10/23 07:55:00,,,,,,,199,,,,,,,,,,,
39997,06/10/23 08:00:00,208,150,112,128,275,,218,,,,,,,,,,,
39998,06/10/23 08:05:00,,,,,,,215,,,,,,,,,,,
39999,06/10/23 08:10:00,,,,,,,209,,,,,,,,,,,
40000,06/10/23 08:15:00,,,,,,,220,,,,,,,,,,,
40001,06/10/23 08:20:00,,,,,,,204,,,,,,,,,,,
40002,06/10/23 08:25:00,,,,,,,222,,,,,,,,,,,
40003,06/10/23 08:30:00,,,,,,,213,,,,,,,,,,,
40004,06/10/23 08:35:00,,,,,,,198,,,,,,,,,,,
40005,06/10/23 08:40:00,,,,,,,234,,,,,,,,,,136,
40006,06/10/23 08:45:00,,,,,,,181,,,,,,,,,,,
40007,06/10/23 08:50:00,,,,,,,191,,,,,,,,,,,
40008,06/10/23 08:55:00,,,,,,,177,,,,,,,,,,,
40009,06/10/23 09:00:00,212,152,112,131,286,,215,,,,,,,,,,,
40010,06/10/23 09:05:00,,,,,,,208,,,,,,,,,,,
40011,06/10/23 09:10:00,,,,,,,209,,,,,,,,,,,
40012,06/10/23 09:15:00,,,,,,,226,,,,,,,,,,,
40013,06/10/23 09:20:00,,,,,,,215,,,,,,,,,,,
40014,06/10/23 09:25:00,,,,,,,195,,,,,,,,,,,
40015,06/10/23 09:30:00,,,,,,,204,,,,,,,,,,,
40016,06/10/23 09:35:00,,,,,,,208,,,,,,,,,,,
40017,06/10/23 09:40:00,,,,,,,225,,,,,,,,,,136,
40018,06/10/23 09:45:00,,,,,,,198,,,,,,,,,,,
40019,06/10/23 09:50:00,,,,,,,198,,,,,,,,,,,
40020,06/10/23 09:55:00,,,,,,,244,,,,,,,,,,,
40021,06/10/23 10:00:00,213,153,111,129,281,,208,,,,,,,,,,,
40022,06/10/23 10:05:00,,,,,,,218,,,,,,,,,,,
40023,06/10/23 10:10:00,,,,,,,219,,,,,,,,,,,
40024,06/10/23 10:15:00,,,,,,,211,,,,,,,,,,,
40025,06/10/23 10:20:00,,,,,,,191,,,,,,,,,,,
40026,06/10/23 10:25:00,,,,,,,208,,,,,,,,,,,
40027,06/10/23 10:30:00,,,,,,,209,,,,,,,,,,,
40028,06/10/23 10:35:00,,,,,,,220,,,,,,,,,,,
40029,06/10/23 10:40:00,,,,,,,183,,,,,,,,,,142,
40030,06/10/23 10:45:00,,,,,,,299,,,,,,,,,,,
40031,06/10/23 10:50:00,,,,,,,343,,,,,,,,,,,
40032,06/10/23 10:55:00,,,,,,,223,,,,,,,,,,,
40033,06/10/23 11:00:00,213,156,111,131,293,,206,,,,,,,,,,,
40034,06/10/23 11:05:00,,,,,,,212,,,,,,,,,,,
40035,06/10/23 11:10:00,,,,,,,232,,,,,,,,,,,
40036,06/10/23 11:15:00,,,,,,,226,,,,,,,,,,,
40037,06/10/23 11:20:00,,,,,,,223,,,,,,,,,,,
40038,06/10/23 11:25:00,,,,,,,219,,,,,,,,,,,
40039,06/10/23 11:30:00,,,,,,,240,,,,,,,,,,,
40040,06/10/23 11:35:00,,,,,,,213,,,,,,,,,,,
40041,06/10/23 11:40:00,,,,,,,226,,,,,,,,,,145,
40042,06/10/23 11:45:00,,,,,,,53,,,,,,,,,,,
40043,06/10/23 11:50:00,,,,,,,190,,,,,,,,,,,
40044,06/10/23 11:55:00,,,,,,,114,,,,,,,,,,,
40045,06/10/23 12:00:00,213,157,110,132,296,,198,,,,,,,,,,,
40046,06/10/23 12:05:00,,,,,,,201,,,,,,,,,,,
40047,06/10/23 12:10:00,,,,,,,222,,,,,,,,,,,
40048,06/10/23 12:15:00,,,,,,,219,,,,,,,,,,,
40049,06/10/23 12:20:00,,,,,,,216,,,,,,,,,,,
40050,06/10/23 12:25:00,,,,,,,180,,,,,,,,,,,
40051,06/10/23 12:30:00,,,,,,,201,,,,,,,,,,,
40052,06/10/23 12:35:00,,,,,,,183,,,,,,,,,,,
40053,06/10/23 12:40:00,,,,,,,194,,,,,,,,,,138,
40054,06/10/23 12:45:00,,,,,,,147,,,,,,,,,,,
40055,06/10/23 12:50:00,,,,,,,84,,,,,,,,,,,
