Line#,Date,"Wind Speed (RXW-WCF 21198259:21181033-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21181033-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21181033-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21206909-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21206909-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21206909-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21398709-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398709-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398709-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21198259:21398712-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398712-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398712-3), *, RX3000_BRW1_TNHA","Wind Speed (RXW-WCF 21401801:21206911-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21206911-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206911-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21401801:21206912-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21206912-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21206912-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21401801:21398711-1), m/s, RX3000_BRW4_SSMH","Gust Speed (RXW-WCF 21401801:21398711-2), m/s, RX3000_BRW4_SSMH","Wind Direction (RXW-WCF 21401801:21398711-3), *, RX3000_BRW4_SSMH","Wind Speed (RXW-WCF 21198259:21398716-1), m/s, RX3000_BRW1_TNHA","Gust Speed (RXW-WCF 21198259:21398716-2), m/s, RX3000_BRW1_TNHA","Wind Direction (RXW-WCF 21198259:21398716-3), *, RX3000_BRW1_TNHA"
1984,08/22/24 15:00:00,-888.88,-888.88,-888.88,0.0,1.3,110,0.0,0.7,278,,,,0.0,1.3,59,,,,,,,0.0,0.7,58
1985,08/22/24 16:00:00,-888.88,-888.88,-888.88,0.7,2.0,307,0.0,1.0,305,,,,0.0,1.0,59,,,,,,,0.0,0.7,58
1986,08/22/24 17:00:00,-888.88,-888.88,-888.88,0.7,2.0,309,0.0,1.0,316,,,,0.0,0.7,60,,,,,,,0.0,0.7,58
1987,08/22/24 18:00:00,-888.88,-888.88,-888.88,1.3,3.4,307,0.3,1.3,319,,,,0.3,1.3,72,,,,,,,0.0,0.3,58
1988,08/22/24 19:00:00,-888.88,-888.88,-888.88,1.3,2.7,309,0.3,1.7,313,,,,0.3,1.3,76,,,,0.0,0.0,254,0.0,0.7,59
1989,08/22/24 20:00:00,-888.88,-888.88,-888.88,2.3,4.7,307,0.3,1.7,314,,,,0.7,2.0,80,,,,0.0,0.0,247,0.0,1.0,80
1990,08/22/24 21:00:00,-888.88,-888.88,-888.88,2.0,4.4,307,0.7,2.0,316,,,,0.7,2.0,80,,,,,,,0.0,0.7,184
1991,08/22/24 22:00:00,-888.88,-888.88,-888.88,2.7,5.0,307,0.7,2.0,314,,,,0.7,2.0,80,,,,,,,0.0,1.0,88
1992,08/22/24 23:00:00,-888.88,-888.88,-888.88,2.7,5.0,309,0.0,1.7,299,,,,0.0,1.3,60,,,,,,,0.0,1.3,69
1993,08/23/24 00:00:00,-888.88,-888.88,-888.88,2.0,5.0,317,0.0,1.0,281,,,,0.0,0.7,45,,,,,,,0.7,2.3,94
1994,08/23/24 01:00:00,-888.88,-888.88,-888.88,1.7,5.0,324,0.0,1.0,289,,,,0.0,0.7,44,,,,,,,1.0,2.7,100
1995,08/23/24 02:00:00,-888.88,-888.88,-888.88,1.7,5.4,327,0.0,1.0,288,,,,0.0,0.7,31,,,,,,,1.3,2.7,108
1996,08/23/24 03:00:00,-888.88,-888.88,-888.88,1.0,4.4,22,0.0,1.3,310,,,,0.0,0.7,29,,,,,,,1.3,2.7,136
1997,08/23/24 04:00:00,-888.88,-888.88,-888.88,1.7,4.7,91,0.0,1.3,39,,,,0.0,1.0,84,,,,,,,0.7,2.3,154
1998,08/23/24 05:00:00,-888.88,-888.88,-888.88,1.3,4.0,97,0.3,1.7,72,,,,0.0,0.7,45,,,,,,,0.7,1.7,154
1999,08/23/24 06:00:00,-888.88,-888.88,-888.88,1.7,4.0,108,0.3,1.7,98,,,,0.0,0.7,38,,,,,,,0.7,1.7,154
2000,08/23/24 07:00:00,-888.88,-888.88,-888.88,1.7,3.7,110,0.3,1.7,115,,,,0.0,1.0,35,,,,,,,0.3,1.7,154
2001,08/23/24 08:00:00,-888.88,-888.88,-888.88,1.7,3.7,108,0.3,1.7,115,,,,0.0,0.7,24,,,,,,,0.3,1.7,153
2002,08/23/24 09:00:00,-888.88,-888.88,-888.88,1.7,3.7,102,0.3,1.7,100,,,,0.0,1.0,20,,,,,,,0.7,1.7,154
2003,08/23/24 10:00:00,-888.88,-888.88,-888.88,1.3,4.4,102,0.0,1.7,102,,,,0.0,1.0,15,,,,,,,0.3,1.7,154
2004,08/23/24 11:00:00,-888.88,-888.88,-888.88,1.0,3.7,87,0.0,1.3,60,,,,0.0,0.7,6,,,,,,,0.3,1.7,154
2005,08/23/24 12:00:00,-888.88,-888.88,-888.88,1.0,4.0,90,0.0,1.3,62,,,,0.0,0.7,6,,,,,,,0.3,1.7,154
2006,08/23/24 13:00:00,-888.88,-888.88,-888.88,1.0,4.0,76,0.0,1.3,11,,,,0.0,0.7,6,,,,,,,0.7,2.0,154
2007,08/23/24 14:00:00,-888.88,-888.88,-888.88,1.0,3.7,88,0.0,1.0,38,,,,0.0,0.7,6,,,,,,,0.3,1.7,154
2008,08/23/24 15:00:00,-888.88,-888.88,-888.88,1.0,4.4,66,0.0,1.0,320,,,,0.0,0.7,6,,,,,,,0.7,2.7,152
2009,08/23/24 16:00:00,-888.88,-888.88,-888.88,1.0,4.7,25,0.0,1.0,298,,,,0.0,1.0,6,,,,,,,1.0,2.7,142
2010,08/23/24 17:00:00,-888.88,-888.88,-888.88,1.7,5.7,337,0.0,1.3,292,,,,0.0,0.7,6,,,,,,,1.0,3.0,112
2011,08/23/24 18:00:00,-888.88,-888.88,-888.88,2.7,5.7,316,0.0,1.0,275,,,,0.0,1.0,6,,,,,,,0.7,3.0,81
2012,08/23/24 19:00:00,-888.88,-888.88,-888.88,3.0,6.0,313,0.0,1.7,292,,,,0.0,1.0,15,,,,,,,0.7,3.0,67
2013,08/23/24 20:00:00,-888.88,-888.88,-888.88,3.4,7.0,309,0.3,2.0,309,,,,0.0,1.0,104,,,,,,,0.3,1.7,63
2014,08/23/24 21:00:00,-888.88,-888.88,-888.88,4.0,7.0,307,0.3,2.7,327,,,,0.7,3.0,81,,,,,,,0.3,1.3,59
2015,08/23/24 22:00:00,-888.88,-888.88,-888.88,4.0,7.4,307,0.7,3.0,320,,,,0.7,2.7,83,,,,,,,0.3,2.0,58
2016,08/23/24 23:00:00,-888.88,-888.88,-888.88,4.0,8.7,307,1.0,3.4,323,,,,1.0,3.0,81,,,,,,,0.3,1.7,69
2017,08/24/24 00:00:00,-888.88,-888.88,-888.88,4.4,7.7,307,1.0,4.7,323,,,,1.0,3.0,83,,,,,,,0.7,1.7,62
2018,08/24/24 01:00:00,-888.88,-888.88,-888.88,4.4,8.0,307,0.7,3.4,323,,,,1.0,3.4,84,,,,,,,0.7,1.7,60
2019,08/24/24 02:00:00,-888.88,-888.88,-888.88,4.7,7.7,307,0.7,2.7,326,,,,1.0,3.0,83,,,,,,,0.7,1.7,59
2020,08/24/24 03:00:00,-888.88,-888.88,-888.88,5.0,8.0,307,0.7,3.4,326,,,,0.7,3.0,88,,,,,,,0.7,2.0,58
2021,08/24/24 04:00:00,-888.88,-888.88,-888.88,4.7,9.1,307,0.7,3.0,323,,,,0.7,2.3,83,,,,,,,0.7,1.7,56
2022,08/24/24 05:00:00,-888.88,-888.88,-888.88,5.0,8.7,307,0.7,2.7,326,,,,0.7,3.4,105,,,,,,,0.7,2.0,58
2023,08/24/24 06:00:00,-888.88,-888.88,-888.88,4.4,8.0,307,0.7,3.0,321,,,,0.7,2.3,93,,,,,,,0.3,1.7,59
2024,08/24/24 07:00:00,-888.88,-888.88,-888.88,4.7,8.0,307,0.7,3.0,324,,,,0.7,2.7,83,,,,,,,0.7,1.7,59
2025,08/24/24 08:00:00,-888.88,-888.88,-888.88,4.4,8.0,307,0.7,3.4,326,,,,0.7,3.0,87,,,,,,,0.7,1.7,60
2026,08/24/24 09:00:00,-888.88,-888.88,-888.88,5.0,8.7,307,0.7,3.7,329,,,,1.0,3.0,86,,,,,,,0.7,2.0,59
2027,08/24/24 10:00:00,-888.88,-888.88,-888.88,5.0,8.7,307,0.7,2.7,329,,,,0.7,2.7,93,,,,,,,0.7,1.7,58
2028,08/24/24 11:00:00,-888.88,-888.88,-888.88,5.4,8.7,307,0.7,2.7,340,,,,0.7,2.0,88,,,,,,,0.7,2.0,56
2029,08/24/24 12:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,3.7,331,,,,0.7,2.3,97,,,,,,,0.7,1.7,53
2030,08/24/24 13:00:00,-888.88,-888.88,-888.88,5.0,9.1,307,0.7,2.7,326,,,,0.3,2.0,88,,,,,,,0.7,1.7,55
2031,08/24/24 14:00:00,-888.88,-888.88,-888.88,5.4,9.4,307,0.7,2.7,336,,,,0.7,2.3,91,,,,,,,0.7,2.0,55
2032,08/24/24 15:00:00,-888.88,-888.88,-888.88,5.4,9.7,307,0.7,2.3,330,,,,0.3,2.0,104,,,,,,,0.7,2.0,56
2033,08/24/24 16:00:00,-888.88,-888.88,-888.88,4.7,8.4,309,0.3,2.3,340,,,,0.3,1.7,112,,,,,,,0.7,2.0,56
2034,08/24/24 17:00:00,-888.88,-888.88,-888.88,4.4,8.4,309,0.3,2.7,326,,,,0.3,2.3,1,,,,,,,0.7,2.3,56
2035,08/24/24 18:00:00,-888.88,-888.88,-888.88,4.7,8.7,310,0.3,2.3,329,,,,0.3,1.3,142,,,,,,,1.0,3.0,56
2036,08/24/24 19:00:00,-888.88,-888.88,-888.88,4.7,9.7,310,0.3,2.3,320,,,,0.3,1.7,65,,,,,,,0.7,3.4,58
2037,08/24/24 20:00:00,-888.88,-888.88,-888.88,4.4,8.4,310,0.3,2.3,323,,,,0.3,2.3,94,,,,,,,0.7,2.3,58
2038,08/24/24 21:00:00,-888.88,-888.88,-888.88,4.4,8.4,310,0.3,2.7,320,,,,0.3,2.0,234,,,,,,,0.7,2.3,62
2039,08/24/24 22:00:00,-888.88,-888.88,-888.88,4.7,8.4,309,0.7,2.7,330,,,,0.3,1.7,143,,,,,,,0.7,2.7,59
2040,08/24/24 23:00:00,-888.88,-888.88,-888.88,5.0,8.0,307,0.7,3.0,327,,,,0.3,2.3,105,,,,,,,0.7,2.7,58
2041,08/25/24 00:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,3.0,330,,,,0.7,2.7,104,,,,,,,0.7,2.0,56
2042,08/25/24 01:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,3.4,334,,,,0.7,2.7,95,,,,,,,0.7,2.7,56
2043,08/25/24 02:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,3.0,337,,,,0.7,2.7,97,,,,,,,0.7,2.7,58
2044,08/25/24 03:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,2.7,337,,,,0.7,3.0,101,,,,,,,0.7,2.7,58
2045,08/25/24 04:00:00,-888.88,-888.88,-888.88,5.4,9.1,307,0.7,2.7,341,,,,0.7,2.3,100,,,,,,,0.7,2.0,58
2046,08/25/24 05:00:00,-888.88,-888.88,-888.88,5.4,9.7,307,0.7,3.0,330,,,,0.7,2.3,105,,,,,,,0.7,2.0,56
2047,08/25/24 06:00:00,-888.88,-888.88,-888.88,5.4,8.7,307,0.7,3.0,336,,,,0.7,2.7,94,,,,,,,0.7,2.0,58
2048,08/25/24 07:00:00,-888.88,-888.88,-888.88,5.0,9.1,307,0.7,3.0,334,,,,0.7,2.7,102,,,,,,,0.7,1.7,59
2049,08/25/24 08:00:00,-888.88,-888.88,-888.88,5.4,8.7,307,0.7,3.4,338,,,,0.7,3.0,95,,,,,,,0.7,2.0,58
2050,08/25/24 09:00:00,-888.88,-888.88,-888.88,5.0,9.1,309,0.7,3.0,344,,,,0.7,2.3,105,,,,,,,0.7,2.3,58
2051,08/25/24 10:00:00,-888.88,-888.88,-888.88,4.7,8.4,309,0.7,2.7,333,,,,0.7,2.7,95,,,,,,,0.7,2.7,58
2052,08/25/24 11:00:00,-888.88,-888.88,-888.88,4.4,8.4,307,0.7,3.0,323,,,,0.7,3.0,90,,,,,,,0.3,2.0,59
2053,08/25/24 12:00:00,-888.88,-888.88,-888.88,4.4,9.1,307,0.7,2.7,326,,,,0.7,2.7,83,,,,,,,0.3,2.3,60
2054,08/25/24 13:00:00,-888.88,-888.88,-888.88,4.4,7.7,307,0.7,2.7,321,,,,1.0,2.7,84,,,,,,,0.3,1.7,62
2055,08/25/24 14:00:00,-888.88,-888.88,-888.88,4.0,8.4,307,1.0,4.4,321,,,,1.0,3.0,81,,,,,,,0.3,1.7,59
2056,08/25/24 15:00:00,-888.88,-888.88,-888.88,3.4,6.7,307,1.0,3.4,323,,,,1.0,3.0,84,,,,,,,0.3,1.7,63
2057,08/25/24 16:00:00,-888.88,-888.88,-888.88,3.4,7.4,307,1.0,3.4,317,,,,1.0,3.0,83,,,,,,,0.3,1.7,72
2058,08/25/24 17:00:00,-888.88,-888.88,-888.88,3.4,7.0,307,1.0,3.4,321,,,,1.0,2.7,80,,,,,,,0.3,1.3,67
2059,08/25/24 18:00:00,-888.88,-888.88,-888.88,3.0,6.4,307,1.0,3.7,320,,,,1.0,2.7,79,,,,,,,0.3,1.7,91
2060,08/25/24 19:00:00,-888.88,-888.88,-888.88,3.0,6.0,307,1.0,3.4,319,,,,1.0,2.7,81,,,,,,,0.3,1.3,72
2061,08/25/24 20:00:00,-888.88,-888.88,-888.88,3.0,5.7,307,0.7,3.0,319,,,,1.0,2.3,80,,,,,,,0.3,1.3,91
2062,08/25/24 21:00:00,-888.88,-888.88,-888.88,2.7,6.0,307,1.0,3.0,317,,,,1.0,2.7,80,,,,,,,0.3,1.3,129
2063,08/25/24 22:00:00,-888.88,-888.88,-888.88,2.7,5.4,307,1.0,3.0,317,,,,1.0,2.7,77,,,,,,,0.3,1.7,163
2064,08/25/24 23:00:00,-888.88,-888.88,-888.88,2.3,5.0,309,1.0,3.4,319,,,,1.0,2.3,77,,,,,,,0.3,1.3,181
2065,08/26/24 00:00:00,-888.88,-888.88,-888.88,3.0,6.0,307,0.7,2.7,317,,,,1.0,2.3,79,,,,,,,0.3,1.3,81
2066,08/26/24 01:00:00,-888.88,-888.88,-888.88,2.7,4.7,307,0.7,3.0,319,,,,1.0,2.3,83,,,,,,,0.0,1.3,100
2067,08/26/24 02:00:00,-888.88,-888.88,-888.88,2.0,4.4,307,0.3,2.7,316,,,,0.7,2.0,77,,,,,,,0.0,1.3,143
2068,08/26/24 03:00:00,-888.88,-888.88,-888.88,1.7,3.7,309,0.3,2.0,314,,,,0.7,1.7,76,,,,,,,0.0,1.0,187
2069,08/26/24 04:00:00,-888.88,-888.88,-888.88,1.3,3.4,309,0.3,1.7,314,,,,0.3,1.7,77,,,,,,,0.0,0.7,177
2070,08/26/24 05:00:00,-888.88,-888.88,-888.88,0.7,2.3,309,0.0,1.3,310,,,,0.0,1.3,72,,,,,,,0.0,0.7,140
2071,08/26/24 06:00:00,-888.88,-888.88,-888.88,0.0,0.7,309,0.0,0.7,307,,,,0.0,1.0,81,,,,,,,0.0,0.3,102
2072,08/26/24 07:00:00,-888.88,-888.88,-888.88,0.0,0.0,309,0.0,0.7,314,,,,0.0,0.7,87,,,,,,,0.0,0.7,29
2073,08/26/24 08:00:00,-888.88,-888.88,-888.88,0.0,0.3,309,0.0,0.7,314,,,,0.0,1.0,86,,,,,,,0.0,0.7,24
