Line#,Date,"Temperature (RXW-THC 21198259:21380919-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398664-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398674-1), *C, RX3000_BRW1_TNHA","Temperature (S-THC 21198259:21218018-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21401801:21398665-1), *C, RX3000_BRW4_SSMH","Temperature (RXW-THC 21401800:21187245-1), *C, RX3000_BRW5_BUECI","Temperature (S-THC 21401800:21397542-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398659-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398660-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398661-1), *C, RX3000_BRW5_BUECI","Temperature (RXW-THC 21401800:21398668-1), *C, RX3000_BRW5_BUECI","Temperature (S-THC 21401803:21397541-1), *C, RX3000_BRW6_BEO","Temperature (S-THC 21198259:21390850-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21198259:21398666-1), *C, RX3000_BRW1_TNHA","Temperature (RXW-THC 21401801:21380922-1), *C, RX3000_BRW4_SSMH","Temperature (S-THC 21401801:21390849-1), *C, RX3000_BRW4_SSMH","Temperature (RXW-THC 21401801:21398667-1), *C, RX3000_BRW4_SSMH"
8369,07/06/23 14:30:00,,,,,4.82,,,,,,,,,,,,
8370,07/06/23 14:35:00,,,,,4.48,,,,,,,,,,,,
8371,07/06/23 14:40:00,,,,,4.44,,,,,,,5.569,,,,,
8372,07/06/23 14:45:00,,,,,4.72,,,,,,,,,,,,
8373,07/06/23 14:50:00,,,,,4.93,,,,,,,,,,,,
8374,07/06/23 14:55:00,,,,,4.91,,,,,,,,,,,,
8375,07/06/23 15:00:00,,,,,5.02,4.87,5.097,5.10,,5.17,7.23,,,,,,
8376,07/06/23 15:05:00,,,,,5.15,,,,,,,,,,,,
8377,07/06/23 15:10:00,,,,,5.42,,,,,,,,,,,,
8378,07/06/23 15:15:00,,,,,5.36,,,,,,,,,,,,
8379,07/06/23 15:20:00,,,,,5.68,,,,,,,,,,,,
8380,07/06/23 15:25:00,,,,,5.19,,,,,,,,,,,,
8381,07/06/23 15:30:00,,,,,5.08,,,,,,,,,,,,
8382,07/06/23 15:35:00,,,,,5.04,,,,,,,,,,,,
8383,07/06/23 15:40:00,,,,,4.63,,,,,,,6.877,,,,,
8384,07/06/23 15:45:00,,,,,4.52,,,,,,,,,,,,
8385,07/06/23 15:50:00,,,,,4.48,,,,,,,,,,,,
8386,07/06/23 15:55:00,,,,,4.59,,,,,,,,,,,,
8387,07/06/23 16:00:00,,,,,4.59,3.26,3.510,4.29,,4.22,5.17,,,,,,
8388,07/06/23 16:05:00,,,,,4.63,,,,,,,,,,,,
8389,07/06/23 16:10:00,,,,,4.44,,,,,,,,,,,,
8390,07/06/23 16:15:00,,,,,4.33,,,,,,,,,,,,
8391,07/06/23 16:20:00,,,,,4.29,,,,,,,,,,,,
8392,07/06/23 16:25:00,,,,,3.97,,,,,,,,,,,,
8393,07/06/23 16:30:00,,,,,3.69,,,,,,,,,,,,
8394,07/06/23 16:35:00,,,,,3.52,,,,,,,,,,,,
8395,07/06/23 16:40:00,,,,,3.62,,,,,,,7.091,,,,,
8396,07/06/23 16:45:00,,,,,3.60,,,,,,,,,,,,
8397,07/06/23 16:50:00,,,,,3.58,,,,,,,,,,,,
8398,07/06/23 16:55:00,,,,,3.82,,,,,,,,,,,,
8399,07/06/23 17:00:00,,,,,4.16,3.32,2.845,4.03,,4.78,4.33,,,,,,
8400,07/06/23 17:05:00,,,,,4.14,,,,,,,,,,,,
8401,07/06/23 17:10:00,,,,,3.84,,,,,,,,,,,,
8402,07/06/23 17:15:00,,,,,3.97,,,,,,,,,,,,
8403,07/06/23 17:20:00,,,,,3.58,,,,,,,,,,,,
8404,07/06/23 17:25:00,,,,,3.71,,,,,,,,,,,,
8405,07/06/23 17:30:00,,,,,3.62,,,,,,,,,,,,
8406,07/06/23 17:35:00,,,,,3.75,,,,,,,,,,,,
8407,07/06/23 17:40:00,,,,,3.67,,,,,,,6.083,,,,,
8408,07/06/23 17:45:00,,,,,3.69,,,,,,,,,,,,
8409,07/06/23 17:50:00,,,,,3.28,,,,,,,,,,,,
8410,07/06/23 17:55:00,,,,,3.34,,,,,,,,,,,,
8411,07/06/23 18:00:00,,,,,3.47,3.97,4.067,6.50,,7.83,5.12,,,,,,
8412,07/06/23 18:05:00,,,,,3.71,,,,,,,,,,,,
8413,07/06/23 18:10:00,,,,,3.73,,,,,,,,,,,,
8414,07/06/23 18:15:00,,,,,3.30,,,,,,,,,,,,
8415,07/06/23 18:20:00,,,,,3.43,,,,,,,,,,,,
8416,07/06/23 18:25:00,,,,,3.62,,,,,,,,,,,,
8417,07/06/23 18:30:00,,,,,3.82,,,,,,,,,,,,
8418,07/06/23 18:35:00,,,,,4.05,,,,,,,,,,,,
8419,07/06/23 18:40:00,,,,,4.14,,,,,,,6.255,,,,,
8420,07/06/23 18:45:00,,,,,4.22,,,,,,,,,,,,
8421,07/06/23 18:50:00,,,,,4.09,,,,,,,,,,,,
8422,07/06/23 18:55:00,,,,,3.90,,,,,,,,,,,,
8423,07/06/23 19:00:00,,,,,4.20,3.45,4.539,6.63,,8.00,5.77,,,,,,
8424,07/06/23 19:05:00,,,,,4.03,,,,,,,,,,,,
8425,07/06/23 19:10:00,,,,,4.37,,,,,,,,,,,,
8426,07/06/23 19:15:00,,,,,4.05,,,,,,,,,,,,
8427,07/06/23 19:20:00,,,,,4.12,,,,,,,,,,,,
8428,07/06/23 19:25:00,,,,,4.14,,,,,,,,,,,,
8429,07/06/23 19:30:00,,,,,4.12,,,,,,,,,,,,
8430,07/06/23 19:35:00,,,,,4.16,,,,,,,,,,,,
8431,07/06/23 19:40:00,,,,,4.39,,,,,,,7.542,,,,,
8432,07/06/23 19:45:00,,,,,4.87,,,,,,,,,,,,
8433,07/06/23 19:50:00,,,,,5.34,,,,,,,,,,,,
8434,07/06/23 19:55:00,,,,,5.06,,,,,,,,,,,,
8435,07/06/23 20:00:00,,,,,4.84,5.10,4.732,5.70,,7.12,6.26,,,,,,
8436,07/06/23 20:05:00,,,,,4.72,,,,,,,,,,,,
8437,07/06/23 20:10:00,,,,,4.89,,,,,,,,,,,,
8438,07/06/23 20:15:00,,,,,5.06,,,,,,,,,,,,
8439,07/06/23 20:20:00,,,,,5.21,,,,,,,,,,,,
8440,07/06/23 20:25:00,,,,,5.08,,,,,,,,,,,,
8441,07/06/23 20:30:00,,,,,5.21,,,,,,,,,,,,
8442,07/06/23 20:35:00,,,,,5.12,,,,,,,,,,,,
8443,07/06/23 20:40:00,,,,,5.51,,,,,,,9.708,,,,,
8444,07/06/23 20:45:00,,,,,5.94,,,,,,,,,,,,
8445,07/06/23 20:50:00,,,,,6.05,,,,,,,,,,,,
8446,07/06/23 20:55:00,,,,,6.07,,,,,,,,,,,,
8447,07/06/23 21:00:00,,,,,6.41,6.28,6.620,8.47,,11.28,8.90,,,,,,
8448,07/06/23 21:05:00,,,,,6.60,,,,,,,,,,,,
8449,07/06/23 21:10:00,,,,,6.88,,,,,,,,,,,,
8450,07/06/23 21:15:00,,,,,6.88,,,,,,,,,,,,
8451,07/06/23 21:20:00,,,,,6.97,,,,,,,,,,,,
8452,07/06/23 21:25:00,,,,,7.18,,,,,,,,,,,,
8453,07/06/23 21:30:00,,,,,7.29,,,,,,,,,,,,
8454,07/06/23 21:35:00,,,,,7.16,,,,,,,,,,,,
8455,07/06/23 21:40:00,,,,,7.08,,,,,,,10.845,,,,,
8456,07/06/23 21:45:00,,,,,7.08,,,,,,,,,,,,
8457,07/06/23 21:50:00,,,,,7.18,,,,,,,,,,,,
8458,07/06/23 21:55:00,,,,,7.46,,,,,,,,,,,,
8459,07/06/23 22:00:00,,,,,7.48,6.90,7.285,8.56,,10.55,8.79,,,,,,
8460,07/06/23 22:05:00,,,,,7.89,,,,,,,,,,,,
8461,07/06/23 22:10:00,,,,,8.13,,,,,,,,,,,,
8462,07/06/23 22:15:00,,,,,8.17,,,,,,,,,,,,
8463,07/06/23 22:20:00,,,,,8.32,,,,,,,,,,,,
8464,07/06/23 22:25:00,,,,,8.64,,,,,,,,,,,,
8465,07/06/23 22:30:00,,,,,8.98,,,,,,,,,,,,
8466,07/06/23 22:35:00,,,,,8.92,,,,,,,,,,,,
8467,07/06/23 22:40:00,,,,,9.01,,,,,,,9.730,,,,,
8468,07/06/23 22:45:00,,,,,8.96,,,,,,,,,,,,
8469,07/06/23 22:50:00,,,,,8.60,,,,,,,,,,,,
8470,07/06/23 22:55:00,,,,,8.60,,,,,,,,,,,,
8471,07/06/23 23:00:00,,,,,8.58,6.69,6.491,7.68,,7.85,9.93,,,,,,
8472,07/06/23 23:05:00,,,,,8.64,,,,,,,,,,,,
8473,07/06/23 23:10:00,,,,,8.58,,,,,,,,,,,,
8474,07/06/23 23:15:00,,,,,9.20,,,,,,,,,,,,
8475,07/06/23 23:20:00,,,,,9.18,,,,,,,,,,,,
8476,07/06/23 23:25:00,,,,,8.92,,,,,,,,,,,,
8477,07/06/23 23:30:00,,,,,9.22,,,,,,,,,,,,
8478,07/06/23 23:35:00,,,,,9.67,,,,,,,,,,,,
8479,07/06/23 23:40:00,,,,,9.86,,,,,,,9.772,,,,,
8480,07/06/23 23:45:00,,,,,9.69,,,,,,,,,,,,
8481,07/06/23 23:50:00,,,,,9.84,,,,,,,,,,,,
8482,07/06/23 23:55:00,,,,,10.01,,,,,,,,,,,,
8483,07/07/23 00:00:00,,,,,10.23,9.39,9.215,9.74,,9.84,15.36,,,,,,
8484,07/07/23 00:05:00,,,,,10.34,,,,,,,,,,,,
8485,07/07/23 00:10:00,,,,,10.23,,,,,,,,,,,,
8486,07/07/23 00:15:00,,,,,10.29,,,,,,,,,,,,
8487,07/07/23 00:20:00,,,,,10.66,,,,,,,,,,,,
8488,07/07/23 00:25:00,,,,,10.79,,,,,,,,,,,,
8489,07/07/23 00:30:00,,,,,10.81,,,,,,,,,,,,
8490,07/07/23 00:35:00,,,,,10.72,,,,,,,,,,,,
8491,07/07/23 00:40:00,,,,,10.77,,,,,,,11.360,,,,,
8492,07/07/23 00:45:00,,,,,11.17,,,,,,,,,,,,
8493,07/07/23 00:50:00,,,,,11.17,,,,,,,,,,,,
8494,07/07/23 00:55:00,,,,,11.22,,,,,,,,,,,,
8495,07/07/23 01:00:00,,,,,10.96,9.05,9.000,10.01,,10.10,16.41,,,,,,
8496,07/07/23 01:05:00,,,,,10.89,,,,,,,,,,,,
8497,07/07/23 01:10:00,,,,,11.24,,,,,,,,,,,,
8498,07/07/23 01:15:00,,,,,11.79,,,,,,,,,,,,
8499,07/07/23 01:20:00,,,,,11.30,,,,,,,,,,,,
8500,07/07/23 01:25:00,,,,,10.79,,,,,,,,,,,,
8501,07/07/23 01:30:00,,,,,10.94,,,,,,,,,,,,
8502,07/07/23 01:35:00,,,,,11.09,,,,,,,,,,,,
8503,07/07/23 01:40:00,,,,,11.32,,,,,,,10.995,,,,,
8504,07/07/23 01:45:00,,,,,11.32,,,,,,,,,,,,
8505,07/07/23 01:50:00,,,,,10.89,,,,,,,,,,,,
8506,07/07/23 01:55:00,,,,,10.72,,,,,,,,,,,,
8507,07/07/23 02:00:00,,,,,10.66,9.14,8.893,9.37,,9.33,15.68,,,,,,
8508,07/07/23 02:05:00,,,,,10.12,,,,,,,,,,,,
8509,07/07/23 02:10:00,,,,,9.67,,,,,,,,,,,,
8510,07/07/23 02:15:00,,,,,9.67,,,,,,,,,,,,
8511,07/07/23 02:20:00,,,,,9.71,,,,,,,,,,,,
8512,07/07/23 02:25:00,,,,,9.89,,,,,,,,,,,,
8513,07/07/23 02:30:00,,,,,9.93,,,,,,,,,,,,
8514,07/07/23 02:35:00,,,,,9.76,,,,,,,,,,,,
8515,07/07/23 02:40:00,,,,,9.95,,,,,,,9.086,,,,,
8516,07/07/23 02:45:00,,,,,10.21,,,,,,,,,,,,
8517,07/07/23 02:50:00,,,,,10.31,,,,,,,,,,,,
8518,07/07/23 02:55:00,,,,,10.25,,,,,,,,,,,,
8519,07/07/23 03:00:00,,,,,10.14,8.60,8.228,8.53,,8.45,15.01,,,,,,
8520,07/07/23 03:05:00,,,,,9.95,,,,,,,,,,,,
8521,07/07/23 03:10:00,,,,,10.08,,,,,,,,,,,,
8522,07/07/23 03:15:00,,,,,10.81,,,,,,,,,,,,
8523,07/07/23 03:20:00,,,,,10.04,,,,,,,,,,,,
8524,07/07/23 03:25:00,,,,,9.65,,,,,,,,,,,,
8525,07/07/23 03:30:00,,,,,9.93,,,,,,,,,,,,
8526,07/07/23 03:35:00,,,,,9.56,,,,,,,,,,,,
8527,07/07/23 03:40:00,,,,,9.09,,,,,,,9.129,,,,,
8528,07/07/23 03:45:00,,,,,9.26,,,,,,,,,,,,
8529,07/07/23 03:50:00,,,,,9.61,,,,,,,,,,,,
8530,07/07/23 03:55:00,,,,,9.99,,,,,,,,,,,,
8531,07/07/23 04:00:00,,,,,9.67,8.51,7.885,7.96,,8.04,13.62,,,,,,
8532,07/07/23 04:05:00,,,,,9.97,,,,,,,,,,,,
8533,07/07/23 04:10:00,,,,,9.80,,,,,,,,,,,,
8534,07/07/23 04:15:00,,,,,9.67,,,,,,,,,,,,
8535,07/07/23 04:20:00,,,,,9.95,,,,,,,,,,,,
8536,07/07/23 04:25:00,,,,,10.06,,,,,,,,,,,,
8537,07/07/23 04:30:00,,,,,10.36,,,,,,,,,,,,
8538,07/07/23 04:35:00,,,,,9.52,,,,,,,,,,,,
8539,07/07/23 04:40:00,,,,,9.26,,,,,,,8.271,,,,,
8540,07/07/23 04:45:00,,,,,9.35,,,,,,,,,,,,
8541,07/07/23 04:50:00,,,,,9.54,,,,,,,,,,,,
8542,07/07/23 04:55:00,,,,,9.05,,,,,,,,,,,,
8543,07/07/23 05:00:00,,,,,8.28,8.04,7.306,7.81,,7.89,12.91,,,,,,
8544,07/07/23 05:05:00,,,,,7.74,,,,,,,,,,,,
8545,07/07/23 05:10:00,,,,,7.83,,,,,,,,,,,,
8546,07/07/23 05:15:00,,,,,7.68,,,,,,,,,,,,
8547,07/07/23 05:20:00,,,,,7.78,,,,,,,,,,,,
8548,07/07/23 05:25:00,,,,,7.81,,,,,,,,,,,,
8549,07/07/23 05:30:00,,,,,7.65,,,,,,,,,,,,
8550,07/07/23 05:35:00,,,,,7.42,,,,,,,,,,,,
8551,07/07/23 05:40:00,,,,,7.14,,,,,,,6.405,,,,,
8552,07/07/23 05:45:00,,,,,6.95,,,,,,,,,,,,
8553,07/07/23 05:50:00,,,,,6.80,,,,,,,,,,,,
8554,07/07/23 05:55:00,,,,,6.88,,,,,,,,,,,,
8555,07/07/23 06:00:00,,,,,6.88,6.71,6.255,6.56,,6.60,12.29,,,,,,
8556,07/07/23 06:05:00,,,,,7.01,,,,,,,,,,,,
8557,07/07/23 06:10:00,,,,,7.16,,,,,,,,,,,,
8558,07/07/23 06:15:00,,,,,7.10,,,,,,,,,,,,
8559,07/07/23 06:20:00,,,,,7.03,,,,,,,,,,,,
8560,07/07/23 06:25:00,,,,,7.42,,,,,,,,,,,,
8561,07/07/23 06:30:00,,,,,7.12,,,,,,,,,,,,
8562,07/07/23 06:35:00,,,,,6.71,,,,,,,,,,,,
8563,07/07/23 06:40:00,,,,,6.71,,,,,,,5.890,,,,,
8564,07/07/23 06:45:00,,,,,6.67,,,,,,,,,,,,
8565,07/07/23 06:50:00,,,,,6.48,,,,,,,,,,,,
8566,07/07/23 06:55:00,,,,,6.30,,,,,,,,,,,,
8567,07/07/23 07:00:00,,,,,6.22,6.20,5.912,6.07,,6.22,12.03,,,,,,
8568,07/07/23 07:05:00,,,,,6.02,,,,,,,,,,,,
8569,07/07/23 07:10:00,,,,,6.05,,,,,,,,,,,,
8570,07/07/23 07:15:00,,,,,5.94,,,,,,,,,,,,
8571,07/07/23 07:20:00,,,,,5.96,,,,,,,,,,,,
8572,07/07/23 07:25:00,,,,,5.94,,,,,,,,,,,,
8573,07/07/23 07:30:00,,,,,5.90,,,,,,,,,,,,
8574,07/07/23 07:35:00,,,,,5.70,,,,,,,,,,,,
8575,07/07/23 07:40:00,,,,,5.72,,,,,,,5.569,,,,,
8576,07/07/23 07:45:00,,,,,5.53,,,,,,,,,,,,
8577,07/07/23 07:50:00,,,,,5.57,,,,,,,,,,,,
8578,07/07/23 07:55:00,,,,,5.79,,,,,,,,,,,,
8579,07/07/23 08:00:00,,,,,5.77,5.75,5.440,5.77,,5.79,11.49,,,,,,
8580,07/07/23 08:05:00,,,,,5.72,,,,,,,,,,,,
8581,07/07/23 08:10:00,,,,,5.66,,,,,,,,,,,,
8582,07/07/23 08:15:00,,,,,5.75,,,,,,,,,,,,
8583,07/07/23 08:20:00,,,,,5.81,,,,,,,,,,,,
8584,07/07/23 08:25:00,,,,,5.79,,,,,,,,,,,,
8585,07/07/23 08:30:00,,,,,5.75,,,,,,,,,,,,
8586,07/07/23 08:35:00,,,,,5.75,,,,,,,,,,,,
8587,07/07/23 08:40:00,,,,,5.77,,,,,,,5.161,,,,,
8588,07/07/23 08:45:00,,,,,5.77,,,,,,,,,,,,
8589,07/07/23 08:50:00,,,,,5.72,,,,,,,,,,,,
8590,07/07/23 08:55:00,,,,,5.72,,,,,,,,,,,,
8591,07/07/23 09:00:00,,,,,5.72,5.81,5.805,5.75,,5.92,11.39,,,,,,
8592,07/07/23 09:05:00,,,,,5.70,,,,,,,,,,,,
8593,07/07/23 09:10:00,,,,,5.70,,,,,,,,,,,,
8594,07/07/23 09:15:00,,,,,5.64,,,,,,,,,,,,
8595,07/07/23 09:20:00,,,,,5.62,,,,,,,,,,,,
8596,07/07/23 09:25:00,,,,,5.53,,,,,,,,,,,,
8597,07/07/23 09:30:00,,,,,5.47,,,,,,,,,,,,
8598,07/07/23 09:35:00,,,,,5.55,,,,,,,,,,,,
8599,07/07/23 09:40:00,,,,,5.75,,,,,,,5.483,,,,,
8600,07/07/23 09:45:00,,,,,5.75,,,,,,,,,,,,
8601,07/07/23 09:50:00,,,,,5.85,,,,,,,,,,,,
8602,07/07/23 09:55:00,,,,,5.75,,,,,,,,,,,,
8603,07/07/23 10:00:00,,,,,5.72,5.87,5.869,5.90,,5.90,11.34,,,,,,
8604,07/07/23 10:05:00,,,,,5.68,,,,,,,,,,,,
8605,07/07/23 10:10:00,,,,,5.83,,,,,,,,,,,,
8606,07/07/23 10:15:00,,,,,5.85,,,,,,,,,,,,
8607,07/07/23 10:20:00,,,,,5.87,,,,,,,,,,,,
8608,07/07/23 10:25:00,,,,,5.98,,,,,,,,,,,,
8609,07/07/23 10:30:00,,,,,5.92,,,,,,,,,,,,
8610,07/07/23 10:35:00,,,,,5.96,,,,,,,,,,,,
8611,07/07/23 10:40:00,,,,,5.94,,,,,,,5.247,,,,,
8612,07/07/23 10:45:00,,,,,5.90,,,,,,,,,,,,
8613,07/07/23 10:50:00,,,,,5.85,,,,,,,,,,,,
8614,07/07/23 10:55:00,,,,,5.85,,,,,,,,,,,,
8615,07/07/23 11:00:00,,,,,5.81,5.90,5.590,5.85,,5.92,11.32,,,,,,
8616,07/07/23 11:05:00,,,,,5.77,,,,,,,,,,,,
8617,07/07/23 11:10:00,,,,,5.75,,,,,,,,,,,,
8618,07/07/23 11:15:00,,,,,5.81,,,,,,,,,,,,
8619,07/07/23 11:20:00,,,,,5.79,,,,,,,,,,,,
8620,07/07/23 11:25:00,,,,,5.75,,,,,,,,,,,,
8621,07/07/23 11:30:00,,,,,5.66,,,,,,,,,,,,
8622,07/07/23 11:35:00,,,,,5.60,,,,,,,,,,,,
8623,07/07/23 11:40:00,,,,,5.55,,,,,,,4.839,,,,,
8624,07/07/23 11:45:00,,,,,5.55,,,,,,,,,,,,
8625,07/07/23 11:50:00,,,,,5.49,,,,,,,,,,,,
8626,07/07/23 11:55:00,,,,,5.51,,,,,,,,,,,,
8627,07/07/23 12:00:00,,,,,5.53,5.72,5.526,5.75,,5.75,11.28,,,,,,
8628,07/07/23 12:05:00,,,,,5.57,,,,,,,,,,,,
8629,07/07/23 12:10:00,,,,,5.53,,,,,,,,,,,,
8630,07/07/23 12:15:00,,,,,5.49,,,,,,,,,,,,
8631,07/07/23 12:20:00,,,,,5.47,,,,,,,,,,,,
8632,07/07/23 12:25:00,,,,,5.38,,,,,,,,,,,,
8633,07/07/23 12:30:00,,,,,5.36,,,,,,,,,,,,
8634,07/07/23 12:35:00,,,,,5.25,,,,,,,,,,,,
8635,07/07/23 12:40:00,,,,,5.25,,,,,,,4.904,,,,,
8636,07/07/23 12:45:00,,,,,5.23,,,,,,,,,,,,
8637,07/07/23 12:50:00,,,,,5.21,,,,,,,,,,,,
8638,07/07/23 12:55:00,,,,,5.12,,,,,,,,,,,,
8639,07/07/23 13:00:00,,,,,5.15,5.32,5.161,5.40,,5.49,11.07,,,,,,
8640,07/07/23 13:05:00,,,,,5.12,,,,,,,,,,,,
8641,07/07/23 13:10:00,,,,,5.15,,,,,,,,,,,,
8642,07/07/23 13:15:00,,,,,5.12,,,,,,,,,,,,
8643,07/07/23 13:20:00,,,,,5.12,,,,,,,,,,,,
8644,07/07/23 13:25:00,,,,,5.21,,,,,,,,,,,,
8645,07/07/23 13:30:00,,,,,5.10,,,,,,,,,,,,
8646,07/07/23 13:35:00,,,,,5.06,,,,,,,,,,,,
8647,07/07/23 13:40:00,,,,,5.06,,,,,,,4.775,,,,,
8648,07/07/23 13:45:00,,,,,5.04,,,,,,,,,,,,
8649,07/07/23 13:50:00,,,,,5.08,,,,,,,,,,,,
8650,07/07/23 13:55:00,,,,,5.10,,,,,,,,,,,,
8651,07/07/23 14:00:00,,,,,5.08,5.23,5.140,5.36,,5.34,11.77,,,,,,
8652,07/07/23 14:05:00,,,,,5.06,,,,,,,,,,,,
8653,07/07/23 14:10:00,,,,,5.04,,,,,,,,,,,,
8654,07/07/23 14:15:00,,,,,5.00,,,,,,,,,,,,
8655,07/07/23 14:20:00,,,,,4.95,,,,,,,,,,,,
8656,07/07/23 14:25:00,,,,,5.00,,,,,,,,,,,,
8657,07/07/23 14:30:00,,,,,5.02,,,,,,,,,,,,
8658,07/07/23 14:35:00,,,,,5.04,,,,,,,,,,,,
8659,07/07/23 14:40:00,,,,,5.04,,,,,,,5.290,,,,,
8660,07/07/23 14:45:00,,,,,5.10,,,,,,,,,,,,
8661,07/07/23 14:50:00,,,,,5.12,,,,,,,,,,,,
8662,07/07/23 14:55:00,,,,,5.17,,,,,,,,,,,,
8663,07/07/23 15:00:00,,,,,5.17,5.30,5.268,5.34,,5.36,11.47,,,,,,
8664,07/07/23 15:05:00,,,,,5.08,,,,,,,,,,,,
8665,07/07/23 15:10:00,,,,,5.12,,,,,,,,,,,,
8666,07/07/23 15:15:00,,,,,5.06,,,,,,,,,,,,
8667,07/07/23 15:20:00,,,,,5.15,,,,,,,,,,,,
8668,07/07/23 15:25:00,,,,,5.19,,,,,,,,,,,,
8669,07/07/23 15:30:00,,,,,5.15,,,,,,,,,,,,
8670,07/07/23 15:35:00,,,,,5.23,,,,,,,,,,,,
8671,07/07/23 15:40:00,,,,,5.12,,,,,,,5.268,,,,,
8672,07/07/23 15:45:00,,,,,5.08,,,,,,,,,,,,
8673,07/07/23 15:50:00,,,,,5.08,,,,,,,,,,,,
8674,07/07/23 15:55:00,,,,,5.12,,,,,,,,,,,,
8675,07/07/23 16:00:00,,,,,5.19,5.36,5.461,5.36,,5.53,11.28,,,,,,
8676,07/07/23 16:05:00,,,,,5.27,,,,,,,,,,,,
8677,07/07/23 16:10:00,,,,,5.21,,,,,,,,,,,,
8678,07/07/23 16:15:00,,,,,5.32,,,,,,,,,,,,
8679,07/07/23 16:20:00,,,,,5.32,,,,,,,,,,,,
8680,07/07/23 16:25:00,,,,,5.49,,,,,,,,,,,,
8681,07/07/23 16:30:00,,,,,5.62,,,,,,,,,,,,
8682,07/07/23 16:35:00,,,,,5.64,,,,,,,,,,,,
8683,07/07/23 16:40:00,,,,,5.68,,,,,,,5.590,,,,,
8684,07/07/23 16:45:00,,,,,5.77,,,,,,,,,,,,
8685,07/07/23 16:50:00,,,,,5.70,,,,,,,,,,,,
8686,07/07/23 16:55:00,,,,,5.70,,,,,,,,,,,,
8687,07/07/23 17:00:00,,,,,5.77,5.68,5.762,5.75,,5.83,11.37,,,,,,
8688,07/07/23 17:05:00,,,,,5.85,,,,,,,,,,,,
8689,07/07/23 17:10:00,,,,,5.81,,,,,,,,,,,,
8690,07/07/23 17:15:00,,,,,5.77,,,,,,,,,,,,
8691,07/07/23 17:20:00,,,,,5.81,,,,,,,,,,,,
8692,07/07/23 17:25:00,,,,,5.77,,,,,,,,,,,,
8693,07/07/23 17:30:00,,,,,5.64,,,,,,,,,,,,
8694,07/07/23 17:35:00,,,,,5.55,,,,,,,,,,,,
8695,07/07/23 17:40:00,,,,,5.53,,,,,,,5.183,,,,,
8696,07/07/23 17:45:00,,,,,5.47,,,,,,,,,,,,
8697,07/07/23 17:50:00,,,,,5.51,,,,,,,,,,,,
8698,07/07/23 17:55:00,,,,,5.45,,,,,,,,,,,,
8699,07/07/23 18:00:00,,,,,5.53,5.66,5.569,5.72,,5.77,11.34,,,,,,
8700,07/07/23 18:05:00,,,,,5.62,,,,,,,,,,,,
8701,07/07/23 18:10:00,,,,,5.57,,,,,,,,,,,,
8702,07/07/23 18:15:00,,,,,5.60,,,,,,,,,,,,
8703,07/07/23 18:20:00,,,,,5.60,,,,,,,,,,,,
8704,07/07/23 18:25:00,,,,,5.45,,,,,,,,,,,,
8705,07/07/23 18:30:00,,,,,5.53,,,,,,,,,,,,
8706,07/07/23 18:35:00,,,,,5.42,,,,,,,,,,,,
8707,07/07/23 18:40:00,,,,,5.42,,,,,,,5.354,,,,,
8708,07/07/23 18:45:00,,,,,5.49,,,,,,,,,,,,
8709,07/07/23 18:50:00,,,,,5.49,,,,,,,,,,,,
8710,07/07/23 18:55:00,,,,,5.53,,,,,,,,,,,,
8711,07/07/23 19:00:00,,,,,5.57,5.57,5.226,5.62,,5.70,11.15,,,,,,
8712,07/07/23 19:05:00,,,,,5.57,,,,,,,,,,,,
8713,07/07/23 19:10:00,,,,,5.60,,,,,,,,,,,,
8714,07/07/23 19:15:00,,,,,5.62,,,,,,,,,,,,
8715,07/07/23 19:20:00,,,,,5.72,,,,,,,,,,,,
8716,07/07/23 19:25:00,,,,,5.51,,,,,,,,,,,,
8717,07/07/23 19:30:00,,,,,5.49,,,,,,,,,,,,
8718,07/07/23 19:35:00,,,,,5.51,,,,,,,,,,,,
8719,07/07/23 19:40:00,,,,,5.40,,,,,,,4.861,,,,,
8720,07/07/23 19:45:00,,,,,5.40,,,,,,,,,,,,
8721,07/07/23 19:50:00,,,,,5.45,,,,,,,,,,,,
8722,07/07/23 19:55:00,,,,,5.36,,,,,,,,,,,,
8723,07/07/23 20:00:00,,,,,5.15,5.27,4.904,5.30,,5.38,10.96,,,,,,
8724,07/07/23 20:05:00,,,,,5.27,,,,,,,,,,,,
8725,07/07/23 20:10:00,,,,,5.42,,,,,,,,,,,,
8726,07/07/23 20:15:00,,,,,5.32,,,,,,,,,,,,
8727,07/07/23 20:20:00,,,,,5.23,,,,,,,,,,,,
8728,07/07/23 20:25:00,,,,,5.45,,,,,,,,,,,,
8729,07/07/23 20:30:00,,,,,5.45,,,,,,,,,,,,
8730,07/07/23 20:35:00,,,,,5.53,,,,,,,,,,,,
8731,07/07/23 20:40:00,,,,,5.53,,,,,,,5.268,,,,,
8732,07/07/23 20:45:00,,,,,5.77,,,,,,,,,,,,
8733,07/07/23 20:50:00,,,,,5.77,,,,,,,,,,,,
