"","Date","day","hour","fullname","site","station","sensor","min","max","avg","amp"
"137",2022-12-06 16:00:00,"2022-12-06","16","BEO-BASE","BEO","BASE","21350915",0.5,1,0.75,0.5
"138",2022-12-06 17:00:00,"2022-12-06","17","BEO-BASE","BEO","BASE","21350915",1,1.5,1.25,0.5
"139",2022-12-06 18:00:00,"2022-12-06","18","BEO-BASE","BEO","BASE","21350915",1.5,3,2.25,1.5
"140",2022-12-06 19:00:00,"2022-12-06","19","BEO-BASE","BEO","BASE","21350915",5,5.5,5.25,0.5
"141",2022-12-06 20:00:00,"2022-12-06","20","BEO-BASE","BEO","BASE","21350915",4.5,5,4.75,0.5
"142",2022-12-06 21:00:00,"2022-12-06","21","BEO-BASE","BEO","BASE","21350915",3.5,4,3.75,0.5
"143",2022-12-06 22:00:00,"2022-12-06","22","BEO-BASE","BEO","BASE","21350915",4.5,6,5.25,1.5
"144",2022-12-06 23:00:00,"2022-12-06","23","BEO-BASE","BEO","BASE","21350915",5.5,6.5,6,1
"145",2022-12-07,"2022-12-07","00","BEO-BASE","BEO","BASE","21350915",6,7,6.5,1
"146",2022-12-07 01:00:00,"2022-12-07","01","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"147",2022-12-07 02:00:00,"2022-12-07","02","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"148",2022-12-07 03:00:00,"2022-12-07","03","BEO-BASE","BEO","BASE","21350915",6,6.5,6.25,0.5
"149",2022-12-07 04:00:00,"2022-12-07","04","BEO-BASE","BEO","BASE","21350915",6,6,6,0
"150",2022-12-07 05:00:00,"2022-12-07","05","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"151",2022-12-07 06:00:00,"2022-12-07","06","BEO-BASE","BEO","BASE","21350915",5.5,6,5.75,0.5
"152",2022-12-07 07:00:00,"2022-12-07","07","BEO-BASE","BEO","BASE","21350915",5,6,5.5,1
"153",2022-12-07 08:00:00,"2022-12-07","08","BEO-BASE","BEO","BASE","21350915",2.5,3.5,3,1
"154",2022-12-07 09:00:00,"2022-12-07","09","BEO-BASE","BEO","BASE","21350915",2.5,6.5,4.5,4
