Time,node-03 / PM10_0,node-03 / PM2_5,node-03 / Temperature,node-04 / PM10_0,node-04 / PM2_5,node-04 / Temperature,node-05 / PM10_0,node-05 / PM2_5,node-05 / Temperature,node-06 / PM10_0,node-06 / PM2_5,node-06 / Temperature,node-07 / PM10_0,node-07 / PM2_5,node-07 / Temperature,node-08 / PM10_0,node-08 / PM2_5,node-08 / Temperature,node-09 / PM10_0,node-09 / PM2_5,node-09 / Temperature,node-10 / PM10_0,node-10 / PM2_5,node-10 / Temperature,node-11 / PM10_0,node-11 / PM2_5,node-11 / Temperature,node-12 / PM10_0,node-12 / PM2_5,node-12 / Temperature,node-13 / PM10_0,node-13 / PM2_5,node-13 / Temperature,node-14 / PM10_0,node-14 / PM2_5,node-14 / Temperature,node-15 / PM10_0,node-15 / PM2_5,node-15 / Temperature,node-16 / PM10_0,node-16 / PM2_5,node-16 / Temperature,node-17 / PM10_0,node-17 / PM2_5,node-17 / Temperature,node-18 / PM10_0,node-18 / PM2_5,node-18 / Temperature,node-19 / PM10_0,node-19 / PM2_5,node-19 / Temperature
08-01-2025 17:00,3.0,3.0,12.541397,3.0,3.0,14.111637,3.0,3.0,18.904333,6.0,5.0,5.351759,1.0,0.0,16.0,10.0,2.0,16.0,42.0,12.0,15.0,0.0,0.0,15.0,1.0,0.0,17.0,999.0,999.0,15.0,5.0,0.0,14.0,1.0,1.0,14.0,2.0,1.0,15.0,100.0,85.0,15.0,1.0,0.0,13.0,2.0,0.0,15.0,1.0,0.0,13.0
08-01-2025 18:00,9.0,7.0,11.572601,3.0,3.0,12.45879,5.0,4.0,15.696824,6.0,5.0,2.596649,12.0,10.0,14.0,3.0,0.0,15.0,1.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,15.0,999.0,999.0,14.0,1.0,0.0,13.0,,,,1.0,0.0,14.0,49.0,41.0,14.0,19.0,6.0,12.0,1.0,0.0,14.0,1.0,0.0,13.0
08-01-2025 19:00,3.0,3.0,11.249669,5.0,4.0,13.450498,6.0,5.0,14.844953,7.0,6.0,2.596649,1.0,0.0,13.0,1.0,0.0,15.0,1.0,0.0,14.0,0.0,0.0,15.0,1.0,0.0,14.0,999.0,999.0,15.0,1.0,0.0,14.0,9.0,7.0,13.0,1.0,0.0,15.0,5.0,3.0,13.0,13.0,5.0,12.0,1.0,0.0,13.0,1.0,0.0,13.0
08-01-2025 20:00,6.0,5.0,13.187262,3.0,3.0,12.987438,3.0,3.0,15.172512,9.0,7.0,2.596649,1.0,0.0,15.0,1.0,0.0,16.0,0.0,0.0,14.0,1.0,0.0,15.0,0.0,0.0,16.0,999.0,999.0,15.0,1.0,0.0,16.0,64.0,34.0,16.0,1.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,0.0,14.0
08-01-2025 21:00,3.0,3.0,12.218465,7.0,6.0,12.128221,3.0,3.0,14.844953,6.0,5.0,2.596649,1.0,0.0,14.0,22.0,10.0,15.0,0.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,14.0,999.0,999.0,13.0,28.0,23.0,14.0,56.0,42.0,15.0,,,,0.0,0.0,14.0,1.0,0.0,13.0,1.0,0.0,13.0,2.0,0.0,13.0
08-01-2025 22:00,3.0,3.0,11.572601,3.0,3.0,11.664283,3.0,3.0,14.189834,7.0,6.0,1.219094,1.0,0.0,13.0,1.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,14.0,999.0,999.0,13.0,1.0,0.0,14.0,19.0,18.0,14.0,0.0,0.0,14.0,0.0,0.0,13.0,3.0,2.0,12.0,1.0,0.0,13.0,1.0,1.0,13.0
08-01-2025 23:00,3.0,3.0,11.572601,13.0,10.0,10.805944,4.0,3.0,13.534715,5.0,4.0,1.219094,2.0,2.0,13.0,1.0,0.0,14.0,0.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,13.0,999.0,999.0,13.0,1.0,0.0,13.0,1.0,1.0,13.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,12.0
08-02-2025 00:00,5.0,4.0,11.572601,3.0,3.0,10.475375,3.0,3.0,13.730159,5.0,4.0,1.219094,1.0,0.0,13.0,1.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,14.0,1.0,0.0,14.0,999.0,999.0,13.0,1.0,0.0,14.0,2.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0
08-02-2025 01:00,3.0,3.0,12.541397,10.0,8.0,10.805944,3.0,3.0,13.730159,6.0,5.0,1.219094,0.0,0.0,14.0,2.0,0.0,14.0,0.0,0.0,13.0,,,,0.0,0.0,14.0,999.0,999.0,13.0,0.0,0.0,15.0,1.0,1.0,14.0,0.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0
08-02-2025 02:00,5.0,4.0,13.187262,3.0,3.0,11.664283,3.0,3.0,14.189834,5.0,4.0,1.219094,7.0,6.0,14.0,2.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,999.0,999.0,13.0,0.0,0.0,15.0,8.0,8.0,15.0,1.0,0.0,14.0,0.0,0.0,14.0,1.0,0.0,14.0,1.0,1.0,14.0,0.0,0.0,13.0
08-02-2025 03:00,3.0,3.0,13.187262,11.0,9.0,11.333495,4.0,3.0,14.189834,5.0,4.0,1.219094,0.0,0.0,14.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,999.0,999.0,13.0,1.0,1.0,14.0,3.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,14.0,3.0,2.0,14.0,5.0,0.0,14.0,1.0,0.0,14.0
08-02-2025 04:00,3.0,3.0,11.895533,3.0,3.0,10.341129,5.0,4.0,14.189834,9.0,7.0,-0.15846,0.0,0.0,13.0,1.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,999.0,999.0,12.0,0.0,0.0,14.0,1.0,1.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0
08-02-2025 05:00,3.0,3.0,12.541397,5.0,4.0,10.341129,5.0,4.0,13.862274,5.0,4.0,-0.15846,0.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,999.0,999.0,12.0,1.0,0.0,14.0,1.0,1.0,14.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,13.0
08-02-2025 06:00,3.0,3.0,12.993889,3.0,3.0,11.664283,4.0,3.0,13.534715,6.0,5.0,1.219094,0.0,0.0,13.0,1.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,999.0,999.0,13.0,0.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,14.0
08-02-2025 07:00,3.0,3.0,13.510194,3.0,3.0,12.78936,4.0,3.0,14.385714,6.0,5.0,1.219094,1.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,15.0,999.0,999.0,14.0,1.0,0.0,14.0,9.0,6.0,15.0,0.0,0.0,14.0,0.0,0.0,15.0,6.0,1.0,14.0,1.0,0.0,15.0,9.0,3.0,14.0
08-02-2025 08:00,5.0,4.0,12.864329,3.0,3.0,14.111637,3.0,3.0,15.172512,5.0,4.0,2.596649,1.0,0.0,14.0,1.0,1.0,16.0,1.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,15.0,999.0,999.0,15.0,1.0,0.0,14.0,4.0,4.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,3.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,14.0
08-02-2025 09:00,3.0,3.0,13.510194,10.0,8.0,17.08676,3.0,3.0,16.024604,5.0,4.0,5.351759,0.0,0.0,16.0,5.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,16.0,999.0,999.0,16.0,3.0,2.0,15.0,45.0,24.0,15.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,15.0,0.0,0.0,16.0,1.0,0.0,14.0
08-02-2025 10:00,3.0,3.0,14.156058,3.0,3.0,16.956901,3.0,3.0,17.335714,6.0,5.0,8.106868,1.0,0.0,21.0,2.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,18.0,999.0,999.0,19.0,1.0,0.0,15.0,6.0,2.0,17.0,0.0,0.0,16.0,0.0,0.0,18.0,1.0,0.0,15.0,1.0,0.0,18.0,1.0,0.0,14.0
08-02-2025 11:00,3.0,3.0,13.833127,3.0,3.0,16.756191,3.0,3.0,20.085904,5.0,4.0,10.861978,0.0,0.0,22.0,1.0,0.0,24.0,0.0,0.0,18.0,0.0,0.0,17.0,0.0,0.0,20.0,999.0,999.0,20.0,1.0,0.0,14.0,1.0,1.0,16.0,1.0,0.0,16.0,1.0,0.0,18.0,1.0,0.0,15.0,0.0,0.0,19.0,0.0,0.0,14.0
08-02-2025 12:00,15.0,12.0,13.187262,3.0,3.0,18.739606,3.0,3.0,21.06858,6.0,5.0,17.749752,1.0,0.0,23.0,0.0,0.0,21.0,4.0,1.0,19.0,0.0,0.0,18.0,1.0,0.0,22.0,999.0,999.0,20.0,0.0,0.0,14.0,1.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,16.0,1.0,0.0,14.0,3.0,0.0,22.0,1.0,0.0,14.0
08-02-2025 13:00,3.0,3.0,12.864329,4.0,3.0,18.409035,3.0,3.0,20.74102,10.0,8.0,16.372198,4.0,1.0,22.0,2.0,1.0,20.0,57.0,26.0,19.0,1.0,0.0,19.0,13.0,2.0,21.0,999.0,999.0,19.0,0.0,0.0,14.0,67.0,35.0,15.0,1.0,0.0,18.0,1.0,1.0,15.0,25.0,12.0,14.0,1.0,0.0,22.0,24.0,6.0,14.0
08-02-2025 14:00,3.0,3.0,12.541397,3.0,3.0,18.078469,5.0,4.0,19.630159,9.0,7.0,13.617088,1.0,1.0,19.0,2.0,0.0,19.0,1.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,19.0,999.0,999.0,19.0,20.0,10.0,14.0,1.0,1.0,15.0,1.0,0.0,19.0,0.0,0.0,15.0,77.0,43.0,14.0,1.0,0.0,19.0,6.0,1.0,14.0
08-02-2025 15:00,3.0,3.0,12.541397,6.0,5.0,18.409035,5.0,4.0,20.213701,19.0,15.0,10.861978,1.0,0.0,18.0,2.0,0.0,18.0,1.0,0.0,20.0,1.0,0.0,21.0,1.0,0.0,21.0,999.0,999.0,19.0,1.0,0.0,13.0,4.0,2.0,15.0,1.0,0.0,20.0,0.0,0.0,14.0,6.0,2.0,15.0,1.0,0.0,18.0,1.0,0.0,15.0
08-02-2025 16:00,3.0,3.0,12.864329,3.0,3.0,17.417329,3.0,3.0,20.613493,10.0,8.0,9.484423,1.0,0.0,19.0,5.0,1.0,16.0,5.0,4.0,21.0,0.0,0.0,21.0,1.0,0.0,21.0,999.0,999.0,23.0,0.0,0.0,13.0,5.0,4.0,15.0,1.0,0.0,19.0,1.0,0.0,15.0,57.0,37.0,14.0,1.0,0.0,17.0,1.0,0.0,15.0
08-02-2025 17:00,3.0,3.0,13.833127,11.0,9.0,19.731314,3.0,3.0,22.907936,6.0,5.0,10.861978,1.0,0.0,20.0,3.0,0.0,16.0,7.0,2.0,20.0,1.0,0.0,23.0,12.0,5.0,24.0,999.0,999.0,25.0,1.0,1.0,15.0,39.0,23.0,15.0,1.0,0.0,20.0,0.0,0.0,18.0,80.0,47.0,15.0,17.0,4.0,16.0,0.0,0.0,16.0
08-02-2025 18:00,8.0,7.0,14.801922,3.0,3.0,20.061885,3.0,3.0,21.7237,8.0,7.0,8.106868,1.0,0.0,20.0,5.0,1.0,16.0,3.0,0.0,20.0,0.0,0.0,21.0,1.0,0.0,24.0,999.0,999.0,24.0,3.0,0.0,17.0,3.0,3.0,16.0,1.0,1.0,19.0,1.0,0.0,19.0,24.0,13.0,16.0,8.0,3.0,15.0,0.0,0.0,16.0
08-02-2025 19:00,3.0,3.0,16.221061,11.0,9.0,18.409035,3.0,3.0,20.085904,5.0,4.0,5.351759,0.0,0.0,21.0,2.0,0.0,17.0,1.0,0.0,20.0,1.0,0.0,21.0,1.0,0.0,24.0,999.0,999.0,21.0,0.0,0.0,19.0,1.0,1.0,17.0,1.0,0.0,21.0,1.0,0.0,20.0,1.0,0.0,17.0,0.0,0.0,14.0,1.0,0.0,17.0
08-02-2025 20:00,3.0,3.0,14.47899,3.0,3.0,15.433915,4.0,3.0,19.957936,5.0,4.0,3.974204,0.0,0.0,17.0,1.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,20.0,3.0,1.0,22.0,999.0,999.0,16.0,55.0,42.0,15.0,1.0,1.0,16.0,1.0,0.0,18.0,0.0,0.0,15.0,4.0,2.0,14.0,1.0,1.0,14.0,1.0,0.0,15.0
08-02-2025 21:00,3.0,3.0,14.47899,8.0,7.0,13.781068,3.0,3.0,17.594969,7.0,6.0,3.974204,1.0,0.0,16.0,5.0,1.0,16.0,0.0,0.0,16.0,0.0,0.0,17.0,1.0,0.0,17.0,999.0,999.0,15.0,25.0,22.0,16.0,16.0,16.0,15.0,0.0,0.0,17.0,1.0,0.0,16.0,1.0,0.0,15.0,1.0,0.0,14.0,2.0,0.0,15.0
08-02-2025 22:00,3.0,3.0,13.833127,3.0,3.0,13.649015,3.0,3.0,16.810308,6.0,5.0,2.596649,0.0,0.0,16.0,4.0,0.0,16.0,0.0,0.0,15.0,1.0,0.0,16.0,0.0,0.0,16.0,999.0,999.0,15.0,27.0,23.0,16.0,11.0,7.0,16.0,1.0,0.0,16.0,0.0,0.0,15.0,1.0,0.0,15.0,1.0,0.0,15.0,1.0,0.0,15.0
08-02-2025 23:00,,,,16.0,13.0,12.325861,3.0,3.0,16.15519,6.0,5.0,1.219094,11.0,10.0,15.0,3.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,15.0,1.0,0.0,15.0,999.0,999.0,13.0,2.0,2.0,16.0,7.0,7.0,16.0,0.0,0.0,14.0,0.0,0.0,13.0,1.0,0.0,14.0,0.0,0.0,14.0,1.0,0.0,15.0
08-03-2025 00:00,3.0,3.0,13.510194,3.0,3.0,10.341129,3.0,3.0,14.844953,6.0,5.0,-0.15846,6.0,6.0,14.0,9.0,1.0,13.0,1.0,0.0,13.0,1.0,0.0,15.0,1.0,0.0,14.0,999.0,999.0,12.0,2.0,1.0,16.0,10.0,10.0,14.0,1.0,0.0,13.0,0.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,14.0,1.0,0.0,14.0
08-03-2025 01:00,3.0,3.0,12.541397,9.0,7.0,10.144805,4.0,3.0,13.862274,5.0,4.0,-0.15846,5.0,5.0,13.0,1.0,1.0,12.0,1.0,0.0,13.0,1.0,1.0,14.0,1.0,0.0,14.0,999.0,999.0,12.0,1.0,1.0,14.0,24.0,22.0,13.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0
08-03-2025 02:00,3.0,3.0,11.895533,3.0,3.0,10.01034,3.0,3.0,13.666873,,,,1.0,0.0,13.0,2.0,0.0,12.0,1.0,0.0,12.0,1.0,0.0,14.0,1.0,0.0,14.0,999.0,999.0,11.0,8.0,5.0,13.0,8.0,5.0,13.0,1.0,1.0,13.0,2.0,1.0,11.0,1.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,12.0
08-03-2025 03:00,3.0,3.0,11.249669,3.0,3.0,8.491958,3.0,3.0,13.207157,6.0,5.0,-0.847238,17.0,13.0,12.0,1.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,12.0,999.0,999.0,11.0,0.0,0.0,12.0,16.0,13.0,12.0,0.0,0.0,12.0,,,,2.0,1.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0
08-03-2025 04:00,3.0,3.0,11.249669,3.0,3.0,9.348763,5.0,4.0,12.879597,6.0,5.0,-0.15846,1.0,0.0,12.0,2.0,0.0,12.0,1.0,0.0,12.0,0.0,0.0,13.0,0.0,0.0,13.0,999.0,999.0,11.0,0.0,0.0,12.5,4.0,2.0,12.0,1.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,12.0,1.0,0.0,11.0
08-03-2025 05:00,3.0,3.0,10.926737,3.0,3.0,8.687185,3.0,3.0,12.879597,5.0,4.0,-1.536015,0.0,0.0,12.0,1.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,13.0,1.0,0.0,12.0,999.0,999.0,11.0,1.0,0.0,12.0,2.0,1.0,12.0,1.0,0.0,12.0,0.0,0.0,12.0,2.0,2.0,11.0,0.0,0.0,12.0,2.0,2.0,12.0
08-03-2025 06:00,3.0,3.0,11.572601,3.0,3.0,10.144805,5.0,4.0,12.879597,6.0,5.0,1.219094,0.0,0.0,13.0,1.0,1.0,18.0,1.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,12.0,999.0,999.0,12.0,0.0,0.0,13.0,1.0,1.0,15.0,1.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,13.0
08-03-2025 07:00,5.0,4.0,15.124854,13.0,10.0,13.119929,4.0,3.0,12.746825,5.0,4.0,8.106868,1.0,0.0,16.0,1.0,0.0,20.0,0.0,0.0,14.0,1.0,0.0,15.0,5.0,2.0,13.0,999.0,999.0,15.0,1.0,0.0,15.0,1.0,1.0,16.0,1.0,0.0,14.0,0.0,0.0,19.0,1.0,0.0,16.0,0.0,0.0,18.0,0.0,0.0,15.0
08-03-2025 08:00,3.0,3.0,15.124854,3.0,3.0,15.103345,5.0,4.0,14.844953,6.0,5.0,8.106868,0.0,0.0,16.0,2.0,0.0,21.0,0.0,0.0,15.0,1.0,0.0,16.0,1.0,0.0,15.0,999.0,999.0,16.0,2.0,1.0,15.0,78.0,46.0,16.0,1.0,0.0,15.0,0.0,0.0,20.0,1.0,0.0,15.0,0.0,0.0,17.0,14.0,0.0,15.0
08-03-2025 09:00,3.0,3.0,13.510194,5.0,4.0,13.781068,3.0,3.0,18.646824,5.0,4.0,5.351759,1.0,0.0,14.0,1.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,15.0,1.0,0.0,16.0,999.0,999.0,14.0,0.0,0.0,14.0,4.0,2.0,14.0,1.0,0.0,14.0,1.0,1.0,15.0,1.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,13.0
08-03-2025 10:00,3.0,3.0,12.218465,3.0,3.0,14.442205,4.0,3.0,15.500071,5.0,4.0,3.974204,1.0,0.0,14.0,1.0,0.0,17.0,1.0,0.0,15.0,0.0,0.0,15.0,1.0,1.0,15.0,999.0,999.0,15.0,1.0,0.0,14.0,1.0,1.0,14.0,1.0,0.0,14.0,1.0,0.0,15.0,1.0,1.0,13.0,1.0,0.0,14.0,1.0,0.0,13.0
08-03-2025 11:00,3.0,3.0,12.218465,5.0,4.0,14.111637,3.0,3.0,15.369048,6.0,5.0,5.351759,1.0,0.0,15.0,1.0,0.0,17.0,1.0,0.0,14.0,0.0,0.0,15.0,1.0,0.0,15.0,999.0,999.0,15.0,1.0,0.0,14.0,4.0,3.0,14.0,0.0,0.0,15.0,1.0,0.0,15.0,3.0,2.0,13.0,1.0,0.0,15.0,1.0,0.0,13.0
08-03-2025 12:00,3.0,3.0,11.895533,3.0,3.0,13.450498,4.0,3.0,16.024604,5.0,4.0,5.351759,4.0,1.0,15.0,1.0,0.0,17.0,2.0,0.0,14.0,0.0,0.0,15.0,1.0,0.0,16.0,999.0,999.0,14.0,1.0,0.0,14.0,7.0,4.0,14.0,1.0,1.0,14.0,3.0,2.0,14.0,12.0,9.0,12.0,2.0,0.0,15.0,2.0,1.0,12.0
08-03-2025 13:00,10.0,8.0,11.249669,23.0,18.0,12.45879,3.0,3.0,15.500071,9.0,7.0,5.351759,1.0,0.0,14.0,2.0,2.0,16.0,2.0,1.0,13.0,1.0,0.0,14.0,1.0,0.0,14.0,999.0,999.0,13.0,5.0,5.0,13.0,32.0,18.0,13.0,1.0,0.0,13.0,1.0,0.0,13.0,18.0,9.0,11.0,4.0,1.0,14.0,5.0,2.0,12.0
08-03-2025 14:00,3.0,3.0,10.603805,3.0,3.0,14.310593,11.0,9.0,14.385714,15.0,12.0,3.974204,10.0,1.0,15.0,4.0,3.0,16.0,8.0,5.0,14.0,2.0,2.0,14.0,1.0,0.0,14.0,999.0,999.0,14.0,13.0,6.0,13.0,10.0,7.0,13.0,6.0,3.0,14.0,5.0,3.0,13.0,26.0,18.0,11.0,4.0,1.0,13.0,5.0,4.0,11.0
08-03-2025 15:00,26.0,20.0,10.603805,19.0,15.0,13.119929,6.0,5.0,15.500071,20.0,16.0,2.596649,2.0,1.0,14.0,14.0,3.0,14.0,10.0,6.0,13.0,1.0,0.0,14.0,5.0,4.0,14.0,999.0,999.0,13.0,6.0,1.0,12.0,6.0,4.0,13.0,17.0,5.0,13.0,15.0,7.0,12.0,40.0,23.0,11.0,4.0,1.0,13.0,7.0,4.0,11.0
08-03-2025 16:00,3.0,3.0,10.280873,3.0,3.0,10.805944,9.0,7.0,14.057936,12.0,10.0,1.219094,8.0,2.0,12.0,10.0,2.0,14.0,8.0,6.0,13.0,6.0,2.0,13.0,2.0,1.0,13.0,999.0,999.0,12.0,5.0,4.0,12.0,19.0,13.0,12.0,6.0,2.0,12.0,13.0,9.0,12.0,46.0,30.0,11.0,8.0,5.0,12.0,2.0,0.0,11.0
08-03-2025 17:00,22.0,17.0,9.957941,14.0,11.0,9.483666,5.0,4.0,13.862274,13.0,10.0,-0.15846,1.0,0.0,11.0,7.0,3.0,13.0,1.0,1.0,11.0,1.0,0.0,13.0,4.0,4.0,13.0,999.0,999.0,11.0,1.0,0.0,11.0,4.0,4.0,11.0,1.0,0.0,12.0,13.0,8.0,10.0,1.0,0.0,10.0,4.0,1.0,12.0,5.0,1.0,10.0
08-03-2025 18:00,3.0,3.0,8.989144,3.0,3.0,8.161389,3.0,3.0,12.419048,6.0,5.0,-0.15846,1.0,0.0,10.0,2.0,0.0,11.0,1.0,0.0,10.0,5.0,4.0,12.0,2.0,0.0,12.0,999.0,999.0,10.0,0.0,0.0,10.0,2.0,2.0,10.0,,,,1.0,0.0,10.0,2.0,0.0,9.0,1.0,1.0,11.0,0.0,0.0,9.0
08-03-2025 19:00,9.0,7.0,7.697416,5.0,4.0,8.025607,3.0,3.0,11.569358,6.0,5.0,-1.536015,1.0,0.0,10.0,6.0,2.0,11.0,1.0,0.0,10.0,9.0,1.0,11.0,1.0,0.0,10.0,999.0,999.0,9.0,0.0,0.0,10.0,4.0,1.0,9.0,2.0,1.0,10.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,9.0
08-03-2025 20:00,3.0,3.0,7.051552,3.0,3.0,6.040876,3.0,3.0,9.604001,5.0,4.0,-2.91357,1.0,0.0,9.0,2.0,2.0,9.0,6.0,0.0,8.0,1.0,1.0,10.0,1.0,0.0,10.0,,,,1.0,0.0,9.0,4.0,2.0,9.0,1.0,0.0,10.0,1.0,0.0,8.0,0.0,0.0,7.0,7.0,0.0,9.0,1.0,0.0,8.0
08-03-2025 21:00,7.0,6.0,6.082755,13.0,11.0,5.04851,3.0,3.0,8.621324,6.0,5.0,-4.291125,1.0,0.0,8.0,6.0,2.0,8.0,3.0,0.0,7.0,4.0,0.0,8.0,1.0,0.0,9.0,999.0,999.0,8.0,1.0,0.0,8.0,8.0,8.0,8.0,2.0,0.0,8.0,3.0,3.0,7.0,4.0,3.0,6.0,4.0,0.0,8.0,1.0,0.0,7.0
08-03-2025 22:00,3.0,3.0,5.436892,,,,3.0,3.0,7.966205,7.0,6.0,-5.668679,1.0,0.0,7.0,4.0,2.0,7.0,1.0,0.0,7.0,1.0,0.0,8.0,1.0,0.0,8.0,999.0,999.0,7.0,1.0,1.0,7.0,8.0,6.0,7.0,3.0,1.0,7.0,6.0,3.0,7.0,12.0,6.0,6.0,9.0,0.0,7.0,9.0,7.0,6.0
08-03-2025 23:00,13.0,10.0,5.113959,3.0,3.0,4.717722,3.0,3.0,7.311086,7.0,6.0,-5.668679,3.0,0.0,6.0,8.0,2.0,6.0,1.0,0.0,6.0,1.0,1.0,7.0,1.0,0.0,7.0,999.0,999.0,7.0,4.0,3.0,6.0,8.0,5.0,6.0,1.0,1.0,7.0,1.0,0.0,5.0,7.0,7.0,4.0,9.0,6.0,6.0,22.0,13.0,6.0
08-04-2025 00:00,3.0,3.0,3.822231,9.0,7.0,3.725355,3.0,3.0,5.863492,5.0,4.0,-7.046234,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,6.0,999.0,999.0,5.0,,,,1.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,4.0,,,,0.0,0.0,5.0,0.0,0.0,4.0
08-04-2025 01:00,5.0,4.0,2.717033,3.0,3.0,2.071412,3.0,3.0,5.01817,5.0,4.0,-8.42379,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,999.0,999.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0
08-04-2025 02:00,3.0,3.0,2.393886,11.0,9.0,1.740624,4.0,3.0,4.690611,6.0,5.0,-8.42379,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,999.0,999.0,4.0,1.0,0.0,5.0,5.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,4.0
08-04-2025 03:00,5.0,4.0,2.393886,3.0,3.0,1.409835,3.0,3.0,4.413966,5.0,4.0,-9.801344,,,,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,999.0,999.0,3.0,3.0,1.0,4.0,,,,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,6.0,3.0,4.0,3.0,1.0,3.0
08-04-2025 04:00,3.0,3.0,1.884638,6.0,5.0,1.079047,5.0,4.0,4.08597,6.0,5.0,-8.42379,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,999.0,999.0,3.0,9.0,1.0,4.0,6.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,4.0,6.0,0.0,3.0
08-04-2025 05:00,7.0,6.0,2.207571,3.0,3.0,1.079047,3.0,3.0,4.880159,5.0,4.0,-9.801344,0.0,0.0,4.0,1.0,0.0,5.0,,,,0.0,0.0,4.0,0.0,0.0,4.0,999.0,999.0,3.0,3.0,0.0,4.0,11.0,6.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,31.0,22.0,4.0,1.0,0.0,3.0
