"","Date","fullname","site","station","sensor","max","min","avg","amp"
"320",2023-04-18,"BEO-BASE","BEO","BASE","21390415",556,1,278.5,555
"321",2023-04-18,"SSMH-SA","SSMH","SA","21398622",576,1,288.5,575
"322",2023-04-18,"SSMH-SB","SSMH","SB","21362319",484,1,242.5,483
"323",2023-04-18,"TNHA-BASE","TNHA","BASE","21176526",528,1,264.5,527
"324",2023-04-18,"TNHA-SA","TNHA","SA","21398620",727,1,364,726
"325",2023-04-18,"TNHA-SB","TNHA","SB","21362318",454,1,227.5,453
"326",2023-04-18,"TNHA-SC","TNHA","SC","21362317",202,1,101.5,201
"327",2023-04-18,"TNHA-SD","TNHA","SD","21362315",618,1,309.5,617
"328",2023-04-19,"BEO-BASE","BEO","BASE","21390415",476,1,238.5,475
"329",2023-04-19,"SSMH-SA","SSMH","SA","21398622",511,1,256,510
"330",2023-04-19,"SSMH-SB","SSMH","SB","21362319",466,1,233.5,465
"331",2023-04-19,"TNHA-BASE","TNHA","BASE","21176526",482,1,241.5,481
"332",2023-04-19,"TNHA-SA","TNHA","SA","21398620",719,1,360,718
"333",2023-04-19,"TNHA-SB","TNHA","SB","21362318",446,1,223.5,445
"334",2023-04-19,"TNHA-SC","TNHA","SC","21362317",223,1,112,222
"335",2023-04-19,"TNHA-SD","TNHA","SD","21362315",224,1,112.5,223
"336",2023-04-20,"BEO-BASE","BEO","BASE","21390415",446,1,223.5,445
"337",2023-04-20,"SSMH-SA","SSMH","SA","21398622",394,1,197.5,393
"338",2023-04-20,"SSMH-SB","SSMH","SB","21362319",272,1,136.5,271
"339",2023-04-20,"TNHA-BASE","TNHA","BASE","21176526",342,1,171.5,341
"340",2023-04-20,"TNHA-SA","TNHA","SA","21398620",248,1,124.5,247
"341",2023-04-20,"TNHA-SB","TNHA","SB","21362318",318,1,159.5,317
"342",2023-04-20,"TNHA-SC","TNHA","SC","21362317",197,1,99,196
"343",2023-04-20,"TNHA-SD","TNHA","SD","21362315",328,1,164.5,327
