"","date","station","sensor","depth","wspeedavg"
"2162","2022-11-17","TNHA","TNHA-SD",1,0.98125
"2163","2022-11-18","TNHA","TNHA-SD",1,0.810416666666667
"2164","2022-11-19","TNHA","TNHA-SD",1,0.347916666666667
"2165","2022-11-20","TNHA","TNHA-SD",1,1.03333333333333
"2166","2022-11-21","TNHA","TNHA-SD",1,2.28541666666667
"2167","2022-11-22","TNHA","TNHA-SD",1,4.10833333333333
"2168","2022-11-23","TNHA","TNHA-SD",1,2.20208333333333
"2169","2022-11-24","TNHA","TNHA-SD",1,1.20625
"2170","2022-11-25","TNHA","TNHA-SD",1,2.58958333333333
"2171","2022-11-26","TNHA","TNHA-SD",1,1.77083333333333
"2172","2022-11-27","TNHA","TNHA-SD",1,0.56875
"2173","2022-11-28","TNHA","TNHA-SD",1,0.779166666666667
"2174","2022-11-29","TNHA","TNHA-SD",1,0.814583333333333
"2175","2022-11-30","TNHA","TNHA-SD",1,0.470833333333333
"2176","2022-12-01","TNHA","TNHA-SD",1,0.414583333333333
"2177","2022-12-02","TNHA","TNHA-SD",1,0.858333333333333
"2178","2022-12-03","TNHA","TNHA-SD",1,0.508333333333333
"2179","2022-12-04","TNHA","TNHA-SD",1,2.64583333333333
"2180","2022-12-05","TNHA","TNHA-SD",1,3.05833333333333
"2181","2022-12-06","TNHA","TNHA-SD",1,1.07291666666667
"2182","2022-12-07","TNHA","TNHA-SD",1,2.08333333333333
"2183","2022-12-08","TNHA","TNHA-SD",1,1.30208333333333
"2184","2022-12-09","TNHA","TNHA-SD",1,0.075
"2185","2022-12-10","TNHA","TNHA-SD",1,0.504166666666667
"2186","2022-12-11","TNHA","TNHA-SD",1,2.64166666666667
"2187","2022-12-12","TNHA","TNHA-SD",1,1.20833333333333
"2188","2022-12-13","TNHA","TNHA-SD",1,0.495833333333333
"2189","2022-12-14","TNHA","TNHA-SD",1,0.429166666666667
"2190","2022-12-15","TNHA","TNHA-SD",1,0.0875
"2191","2022-12-16","TNHA","TNHA-SD",1,0.529166666666667
"2192","2022-12-17","TNHA","TNHA-SD",1,0.416666666666667
"2193","2022-12-18","TNHA","TNHA-SD",1,0.383333333333333
"2194","2022-12-19","TNHA","TNHA-SD",1,0
"2195","2022-12-20","TNHA","TNHA-SD",1,1.00208333333333
"2196","2022-12-21","TNHA","TNHA-SD",1,0.214583333333333
"2197","2022-12-22","TNHA","TNHA-SD",1,0.683333333333333
"2198","2022-12-23","TNHA","TNHA-SD",1,0.585416666666667
"2199","2022-12-24","TNHA","TNHA-SD",1,0.477083333333333
"2200","2022-12-25","TNHA","TNHA-SD",1,0.0520833333333333
"2201","2022-12-26","TNHA","TNHA-SD",1,0.627083333333333
"2202","2022-12-27","TNHA","TNHA-SD",1,2.71666666666667
"2203","2022-12-28","TNHA","TNHA-SD",1,3.15833333333333
"2204","2023-03-05","TNHA","TNHA-SD",1,2.46666666666667
"2205","2023-03-06","TNHA","TNHA-SD",1,1.95
"2206","2023-03-07","TNHA","TNHA-SD",1,1.1
"2207","2023-03-08","TNHA","TNHA-SD",1,0.575
"2208","2023-03-09","TNHA","TNHA-SD",1,0.325
"2209","2023-03-10","TNHA","TNHA-SD",1,0.5
"2210","2023-03-11","TNHA","TNHA-SD",1,0.425
"2211","2023-03-12","TNHA","TNHA-SD",1,0
"2212","2023-03-13","TNHA","TNHA-SD",1,0.15
"2213","2023-03-14","TNHA","TNHA-SD",1,0
"2214","2023-03-15","TNHA","TNHA-SD",1,0
"2215","2023-03-16","TNHA","TNHA-SD",1,0.325
"2216","2023-03-17","TNHA","TNHA-SD",1,0.528571428571429
"2217","2023-03-18","TNHA","TNHA-SD",1,1.01666666666667
"2218","2023-03-19","TNHA","TNHA-SD",1,1.7375
"2219","2023-03-20","TNHA","TNHA-SD",1,0.804166666666667
"2220","2023-03-21","TNHA","TNHA-SD",1,1.21666666666667
"2221","2023-03-22","TNHA","TNHA-SD",1,0.5125
"2222","2023-03-23","TNHA","TNHA-SD",1,0.8625
"2223","2023-03-24","TNHA","TNHA-SD",1,0.55
"2224","2023-03-25","TNHA","TNHA-SD",1,1.07083333333333
"2225","2023-03-26","TNHA","TNHA-SD",1,2.9875
"2226","2023-03-27","TNHA","TNHA-SD",1,0.966666666666667
"2227","2023-03-28","TNHA","TNHA-SD",1,0.3375
"2228","2023-03-29","TNHA","TNHA-SD",1,1.07916666666667
"2229","2023-03-30","TNHA","TNHA-SD",1,1.5375
"2230","2023-03-31","TNHA","TNHA-SD",1,0.220833333333333
"2231","2023-04-01","TNHA","TNHA-SD",1,0.0708333333333333
"2232","2023-04-02","TNHA","TNHA-SD",1,1.62083333333333
"2233","2023-04-03","TNHA","TNHA-SD",1,0.279166666666667
"2234","2023-04-04","TNHA","TNHA-SD",1,0.025
"2235","2023-04-05","TNHA","TNHA-SD",1,0.0375
"2236","2023-04-06","TNHA","TNHA-SD",1,0.05
"2237","2023-04-07","TNHA","TNHA-SD",1,0.0375
"2238","2023-04-08","TNHA","TNHA-SD",1,0.404166666666667
"2239","2023-04-09","TNHA","TNHA-SD",1,0.158333333333333
"2240","2023-04-10","TNHA","TNHA-SD",1,0.1375
"2241","2023-04-11","TNHA","TNHA-SD",1,0.1375
"2242","2023-04-12","TNHA","TNHA-SD",1,0.0625
"2243","2023-04-13","TNHA","TNHA-SD",1,0.1
"2244","2023-04-14","TNHA","TNHA-SD",1,0.025
"2245","2023-04-15","TNHA","TNHA-SD",1,0
"2246","2023-04-16","TNHA","TNHA-SD",1,0.025
"2247","2023-04-17","TNHA","TNHA-SD",1,0.075
"2248","2023-04-18","TNHA","TNHA-SD",1,0.5875
"2249","2023-04-19","TNHA","TNHA-SD",1,1.0375
"2250","2023-04-20","TNHA","TNHA-SD",1,0.3375
"2251","2023-04-21","TNHA","TNHA-SD",1,1.17916666666667
"2252","2023-04-22","TNHA","TNHA-SD",1,2.1
"2253","2023-04-23","TNHA","TNHA-SD",1,0.554166666666667
"2254","2023-04-24","TNHA","TNHA-SD",1,1.10416666666667
"2255","2023-04-25","TNHA","TNHA-SD",1,0.0583333333333333
"2256","2023-04-26","TNHA","TNHA-SD",1,0.1125
"2257","2023-04-27","TNHA","TNHA-SD",1,0.775
"2258","2023-04-28","TNHA","TNHA-SD",1,1.4875
"2259","2023-04-29","TNHA","TNHA-SD",1,1.89166666666667
"2260","2023-04-30","TNHA","TNHA-SD",1,2.1375
"2261","2023-05-01","TNHA","TNHA-SD",1,2.43333333333333
"2262","2023-05-02","TNHA","TNHA-SD",1,2.525
"2263","2023-05-03","TNHA","TNHA-SD",1,1.29166666666667
"2264","2023-05-04","TNHA","TNHA-SD",1,0.0416666666666667
"2265","2023-05-05","TNHA","TNHA-SD",1,0.520833333333333
"2266","2023-05-06","TNHA","TNHA-SD",1,0.625
"2267","2023-05-07","TNHA","TNHA-SD",1,0.05
"2268","2023-05-08","TNHA","TNHA-SD",1,0.283333333333333
"2269","2023-05-09","TNHA","TNHA-SD",1,0.191666666666667
"2270","2023-05-10","TNHA","TNHA-SD",1,0.4
"2271","2023-05-11","TNHA","TNHA-SD",1,0.808333333333333
"2272","2023-05-12","TNHA","TNHA-SD",1,0.458333333333333
"2273","2023-05-13","TNHA","TNHA-SD",1,1.87916666666667
"2274","2023-05-14","TNHA","TNHA-SD",1,1.57916666666667
"2275","2023-05-15","TNHA","TNHA-SD",1,0.9125
"2276","2023-05-16","TNHA","TNHA-SD",1,0.970833333333333
"2277","2023-05-17","TNHA","TNHA-SD",1,1.34166666666667
"2278","2023-05-18","TNHA","TNHA-SD",1,0.0875
"2279","2023-05-19","TNHA","TNHA-SD",1,0.408333333333333
"2280","2023-05-20","TNHA","TNHA-SD",1,0.220833333333333
"2281","2023-05-21","TNHA","TNHA-SD",1,0.3625
"2282","2023-05-22","TNHA","TNHA-SD",1,0.3625
"2283","2023-05-23","TNHA","TNHA-SD",1,0.245833333333333
"2284","2023-05-24","TNHA","TNHA-SD",1,1.73333333333333
"2285","2023-05-25","TNHA","TNHA-SD",1,1.825
"2286","2023-05-26","TNHA","TNHA-SD",1,2.19166666666667
"2287","2023-05-27","TNHA","TNHA-SD",1,2.39166666666667
"2288","2023-05-28","TNHA","TNHA-SD",1,1.88333333333333
"2289","2023-05-29","TNHA","TNHA-SD",1,0.175
"2290","2023-05-30","TNHA","TNHA-SD",1,0.0833333333333333
"2291","2023-05-31","TNHA","TNHA-SD",1,0.225
"2292","2023-06-01","TNHA","TNHA-SD",1,0.0916666666666667
"2293","2023-06-02","TNHA","TNHA-SD",1,1.15
"2294","2023-06-03","TNHA","TNHA-SD",1,1.02916666666667
"2295","2023-06-04","TNHA","TNHA-SD",1,0.466666666666667
"2296","2023-06-05","TNHA","TNHA-SD",1,0.591666666666667
"2297","2023-06-06","TNHA","TNHA-SD",1,1.2375
"2298","2023-06-07","TNHA","TNHA-SD",1,1.6875
"2299","2023-06-08","TNHA","TNHA-SD",1,1.9125
"2300","2023-06-09","TNHA","TNHA-SD",1,3.18333333333333
"2301","2023-06-10","TNHA","TNHA-SD",1,2.99583333333333
"2302","2023-06-11","TNHA","TNHA-SD",1,2.83333333333333
"2303","2023-06-12","TNHA","TNHA-SD",1,1.45833333333333
"2304","2023-06-13","TNHA","TNHA-SD",1,0.3125
"2305","2023-06-14","TNHA","TNHA-SD",1,1.2
"2306","2023-06-15","TNHA","TNHA-SD",1,0.4
"2307","2023-06-16","TNHA","TNHA-SD",1,0.758333333333333
"2308","2023-06-17","TNHA","TNHA-SD",1,1.20416666666667
"2309","2023-06-18","TNHA","TNHA-SD",1,1.57916666666667
"2310","2023-06-19","TNHA","TNHA-SD",1,0.3
"2311","2023-07-09","TNHA","TNHA-SD",1,0
"2312","2023-07-10","TNHA","TNHA-SD",1,2.4125
"2313","2023-07-11","TNHA","TNHA-SD",1,2.34166666666667
"2314","2023-07-12","TNHA","TNHA-SD",1,0
"2315","2023-07-13","TNHA","TNHA-SD",1,0.154166666666667
"2316","2023-07-14","TNHA","TNHA-SD",1,6.2125
"2317","2023-07-15","TNHA","TNHA-SD",1,7
"2318","2022-06-17","TNHA","TNHA-SB",1,0.933214285714286
"2319","2022-06-18","TNHA","TNHA-SB",1,1.39166666666667
"2320","2022-06-19","TNHA","TNHA-SB",1,0.728819444444444
"2321","2022-06-20","TNHA","TNHA-SB",1,1.91111111111111
"2322","2022-06-21","TNHA","TNHA-SB",1,1.32118055555555
"2323","2022-06-22","TNHA","TNHA-SB",1,1.64166666666667
"2324","2022-06-23","TNHA","TNHA-SB",1,1.24652777777778
"2325","2022-06-24","TNHA","TNHA-SB",1,0.2
"2326","2022-06-25","TNHA","TNHA-SB",1,0.980555555555557
"2327","2022-06-26","TNHA","TNHA-SB",1,1.54340277777778
"2328","2022-06-27","TNHA","TNHA-SB",1,1.97395833333333
"2329","2022-06-28","TNHA","TNHA-SB",1,1.29652777777778
"2330","2022-06-29","TNHA","TNHA-SB",1,2.78506944444444
"2331","2022-06-30","TNHA","TNHA-SB",1,3.43587443946188
"2332","2022-07-01","TNHA","TNHA-SB",1,0.8125
"2333","2022-07-02","TNHA","TNHA-SB",1,0.508333333333333
"2334","2022-07-03","TNHA","TNHA-SB",1,0.622916666666667
"2335","2022-07-04","TNHA","TNHA-SB",1,0.352083333333333
"2336","2022-07-05","TNHA","TNHA-SB",1,0.872916666666667
"2337","2022-07-06","TNHA","TNHA-SB",1,0.66875
"2338","2022-07-07","TNHA","TNHA-SB",1,0.589583333333333
"2339","2022-07-08","TNHA","TNHA-SB",1,0.604166666666667
"2340","2022-07-09","TNHA","TNHA-SB",1,1.26875
"2341","2022-07-10","TNHA","TNHA-SB",1,0.714583333333333
"2342","2022-07-11","TNHA","TNHA-SB",1,2.44375
"2343","2022-07-12","TNHA","TNHA-SB",1,2.44583333333333
"2344","2022-07-13","TNHA","TNHA-SB",1,2.80416666666667
"2345","2022-07-14","TNHA","TNHA-SB",1,3.33333333333333
"2346","2022-07-15","TNHA","TNHA-SB",1,2.03958333333333
"2347","2022-07-16","TNHA","TNHA-SB",1,0.829166666666667
"2348","2022-07-17","TNHA","TNHA-SB",1,1.37916666666667
"2349","2022-07-18","TNHA","TNHA-SB",1,1.7625
"2350","2022-07-19","TNHA","TNHA-SB",1,1.38541666666667
"2351","2022-07-20","TNHA","TNHA-SB",1,0.9875
"2352","2022-07-21","TNHA","TNHA-SB",1,1.80625
"2353","2022-07-22","TNHA","TNHA-SB",1,1.175
"2354","2022-07-23","TNHA","TNHA-SB",1,0.827083333333333
"2355","2022-07-24","TNHA","TNHA-SB",1,0.516666666666667
"2356","2022-07-25","TNHA","TNHA-SB",1,1.85416666666667
"2357","2022-07-26","TNHA","TNHA-SB",1,2.14791666666667
"2358","2022-07-27","TNHA","TNHA-SB",1,3.80416666666667
"2359","2022-07-28","TNHA","TNHA-SB",1,3.725
"2360","2022-07-29","TNHA","TNHA-SB",1,2.55416666666667
"2361","2022-07-30","TNHA","TNHA-SB",1,0.48125
"2362","2022-07-31","TNHA","TNHA-SB",1,1.17916666666667
"2363","2022-08-01","TNHA","TNHA-SB",1,0.74375
"2364","2022-08-02","TNHA","TNHA-SB",1,1.85833333333333
"2365","2022-08-03","TNHA","TNHA-SB",1,2.71458333333333
"2366","2022-08-04","TNHA","TNHA-SB",1,2.75416666666667
"2367","2022-08-05","TNHA","TNHA-SB",1,1.16041666666667
"2368","2022-08-06","TNHA","TNHA-SB",1,3.34166666666667
"2369","2022-08-07","TNHA","TNHA-SB",1,1.05
"2370","2022-08-08","TNHA","TNHA-SB",1,1.29166666666667
"2371","2022-08-09","TNHA","TNHA-SB",1,1.98958333333333
"2372","2022-08-10","TNHA","TNHA-SB",1,2.71041666666667
"2373","2022-08-11","TNHA","TNHA-SB",1,3.33541666666667
"2374","2022-08-12","TNHA","TNHA-SB",1,2.74375
"2375","2022-08-13","TNHA","TNHA-SB",1,3.40208333333333
"2376","2022-08-14","TNHA","TNHA-SB",1,1.00416666666667
"2377","2022-08-15","TNHA","TNHA-SB",1,0.925
"2378","2022-08-16","TNHA","TNHA-SB",1,0.88125
"2379","2022-08-17","TNHA","TNHA-SB",1,0.572916666666667
"2380","2022-08-18","TNHA","TNHA-SB",1,1.58333333333333
"2381","2022-08-19","TNHA","TNHA-SB",1,0.614583333333333
"2382","2022-08-20","TNHA","TNHA-SB",1,0.5375
"2383","2022-08-21","TNHA","TNHA-SB",1,0.858333333333333
"2384","2022-08-22","TNHA","TNHA-SB",1,2.075
"2385","2022-08-23","TNHA","TNHA-SB",1,2.26875
"2386","2022-08-24","TNHA","TNHA-SB",1,0.0208333333333333
"2387","2022-08-25","TNHA","TNHA-SB",1,0
"2388","2022-08-26","TNHA","TNHA-SB",1,0
"2389","2022-08-27","TNHA","TNHA-SB",1,0
"2390","2022-08-28","TNHA","TNHA-SB",1,0.01875
"2391","2022-08-29","TNHA","TNHA-SB",1,0
"2392","2022-08-30","TNHA","TNHA-SB",1,0
"2393","2022-08-31","TNHA","TNHA-SB",1,0
"2394","2022-09-01","TNHA","TNHA-SB",1,0
"2395","2022-09-02","TNHA","TNHA-SB",1,0
"2396","2022-09-03","TNHA","TNHA-SB",1,0
"2397","2022-09-04","TNHA","TNHA-SB",1,0
"2398","2022-09-05","TNHA","TNHA-SB",1,0
"2399","2022-09-06","TNHA","TNHA-SB",1,0
"2400","2022-09-07","TNHA","TNHA-SB",1,0
"2401","2022-09-08","TNHA","TNHA-SB",1,0
"2402","2022-09-09","TNHA","TNHA-SB",1,0
"2403","2022-09-10","TNHA","TNHA-SB",1,0
"2404","2022-09-11","TNHA","TNHA-SB",1,0
"2405","2022-09-12","TNHA","TNHA-SB",1,0
"2406","2022-09-13","TNHA","TNHA-SB",1,0
"2407","2022-09-14","TNHA","TNHA-SB",1,0
"2408","2022-09-15","TNHA","TNHA-SB",1,0
"2409","2022-09-16","TNHA","TNHA-SB",1,0
"2410","2022-09-17","TNHA","TNHA-SB",1,0
"2411","2022-09-18","TNHA","TNHA-SB",1,0
