"","date","station","sensor","depth","wdiravg"
"2232","2022-06-24","TNHA","TNHA-SD",3,191.559027777778
"2233","2022-06-25","TNHA","TNHA-SD",3,172.524305555556
"2234","2022-06-26","TNHA","TNHA-SD",3,82.013888888889
"2235","2022-06-27","TNHA","TNHA-SD",3,96.9548611111111
"2236","2022-06-28","TNHA","TNHA-SD",3,171.986111111111
"2237","2022-06-29","TNHA","TNHA-SD",3,161.409722222222
"2238","2022-06-30","TNHA","TNHA-SD",3,147.448430493274
"2239","2022-07-01","TNHA","TNHA-SD",3,196.916666666667
"2240","2022-07-02","TNHA","TNHA-SD",3,269.916666666667
"2241","2022-07-03","TNHA","TNHA-SD",3,331.208333333333
"2242","2022-07-04","TNHA","TNHA-SD",3,280.708333333333
"2243","2022-07-05","TNHA","TNHA-SD",3,219.520833333333
"2244","2022-07-06","TNHA","TNHA-SD",3,223.708333333333
"2245","2022-07-07","TNHA","TNHA-SD",3,262.1875
"2246","2022-07-08","TNHA","TNHA-SD",3,251.25
"2247","2022-07-09","TNHA","TNHA-SD",3,273.0625
"2248","2022-07-10","TNHA","TNHA-SD",3,217.145833333333
"2249","2022-07-11","TNHA","TNHA-SD",3,159.979166666667
"2250","2022-07-12","TNHA","TNHA-SD",3,215.104166666667
"2251","2022-07-13","TNHA","TNHA-SD",3,199.083333333333
"2252","2022-07-14","TNHA","TNHA-SD",3,118.6875
"2253","2022-07-15","TNHA","TNHA-SD",3,95.5
"2254","2022-07-16","TNHA","TNHA-SD",3,123.104166666667
"2255","2022-07-17","TNHA","TNHA-SD",3,335.458333333333
"2256","2022-07-18","TNHA","TNHA-SD",3,268.979166666667
"2257","2022-07-19","TNHA","TNHA-SD",3,163.875
"2258","2022-07-20","TNHA","TNHA-SD",3,238.479166666667
"2259","2022-07-21","TNHA","TNHA-SD",3,288.583333333333
"2260","2022-07-22","TNHA","TNHA-SD",3,258.6875
"2261","2022-07-23","TNHA","TNHA-SD",3,230.791666666667
"2262","2022-07-24","TNHA","TNHA-SD",3,237.583333333333
"2263","2022-07-25","TNHA","TNHA-SD",3,302.729166666667
"2264","2022-07-26","TNHA","TNHA-SD",3,266.4375
"2265","2022-07-27","TNHA","TNHA-SD",3,100.229166666667
"2266","2022-07-28","TNHA","TNHA-SD",3,51.0416666666667
"2267","2022-07-29","TNHA","TNHA-SD",3,61.2083333333333
"2268","2022-07-30","TNHA","TNHA-SD",3,239.0625
"2269","2022-07-31","TNHA","TNHA-SD",3,209.583333333333
"2270","2022-08-01","TNHA","TNHA-SD",3,257.166666666667
"2271","2022-08-02","TNHA","TNHA-SD",3,135.270833333333
"2272","2022-08-03","TNHA","TNHA-SD",3,91.5833333333333
"2273","2022-08-04","TNHA","TNHA-SD",3,141.083333333333
"2274","2022-08-05","TNHA","TNHA-SD",3,174.875
"2275","2022-08-06","TNHA","TNHA-SD",3,56.1875
"2276","2022-08-07","TNHA","TNHA-SD",3,112.291666666667
"2277","2022-08-08","TNHA","TNHA-SD",3,310.875
"2278","2022-08-09","TNHA","TNHA-SD",3,176.291666666667
"2279","2022-08-10","TNHA","TNHA-SD",3,139.625
"2280","2022-08-11","TNHA","TNHA-SD",3,246.833333333333
"2281","2022-08-12","TNHA","TNHA-SD",3,187.104166666667
"2282","2022-08-13","TNHA","TNHA-SD",3,65
"2283","2022-08-14","TNHA","TNHA-SD",3,201.1875
"2284","2022-08-15","TNHA","TNHA-SD",3,227.104166666667
"2285","2022-08-16","TNHA","TNHA-SD",3,226.9375
"2286","2022-08-17","TNHA","TNHA-SD",3,237.3125
"2287","2022-08-18","TNHA","TNHA-SD",3,223.375
"2288","2022-08-19","TNHA","TNHA-SD",3,234.145833333333
"2289","2022-08-20","TNHA","TNHA-SD",3,245.9375
"2290","2022-08-21","TNHA","TNHA-SD",3,261.041666666667
"2291","2022-08-22","TNHA","TNHA-SD",3,310.1875
"2292","2022-08-23","TNHA","TNHA-SD",3,322.020833333333
"2293","2022-08-24","TNHA","TNHA-SD",3,266.541666666667
"2294","2022-08-25","TNHA","TNHA-SD",3,70.4166666666667
"2295","2022-08-26","TNHA","TNHA-SD",3,202.395833333333
"2296","2022-08-27","TNHA","TNHA-SD",3,151.5625
"2297","2022-08-28","TNHA","TNHA-SD",3,161.520833333333
"2298","2022-08-29","TNHA","TNHA-SD",3,240.416666666667
"2299","2022-08-30","TNHA","TNHA-SD",3,259.291666666667
"2300","2022-08-31","TNHA","TNHA-SD",3,322.75
"2301","2022-09-01","TNHA","TNHA-SD",3,291.583333333333
"2302","2022-09-02","TNHA","TNHA-SD",3,236.0625
"2303","2022-09-03","TNHA","TNHA-SD",3,164.729166666667
"2304","2022-09-04","TNHA","TNHA-SD",3,101.375
"2305","2022-09-05","TNHA","TNHA-SD",3,74.0625
"2306","2022-09-06","TNHA","TNHA-SD",3,218.729166666667
"2307","2022-09-07","TNHA","TNHA-SD",3,284.166666666667
"2308","2022-09-08","TNHA","TNHA-SD",3,310.645833333333
"2309","2022-09-09","TNHA","TNHA-SD",3,280.145833333333
"2310","2022-09-10","TNHA","TNHA-SD",3,288.354166666667
"2311","2022-09-11","TNHA","TNHA-SD",3,333.3125
"2312","2022-09-12","TNHA","TNHA-SD",3,301.5625
"2313","2022-09-13","TNHA","TNHA-SD",3,309.0625
"2314","2022-09-14","TNHA","TNHA-SD",3,301.645833333333
"2315","2022-09-15","TNHA","TNHA-SD",3,336.229166666667
"2316","2022-09-16","TNHA","TNHA-SD",3,346.854166666667
"2317","2022-09-17","TNHA","TNHA-SD",3,330.391304347826
"2318","2022-09-18","TNHA","TNHA-SD",3,335.729166666667
"2319","2022-09-19","TNHA","TNHA-SD",3,118.513888888889
"2320","2022-09-20","TNHA","TNHA-SD",3,58.25
"2321","2022-09-21","TNHA","TNHA-SD",3,59.7777777777778
"2322","2022-09-22","TNHA","TNHA-SD",3,212.671641791045
"2323","2022-09-23","TNHA","TNHA-SD",3,259.75
"2324","2022-09-24","TNHA","TNHA-SD",3,278.166666666667
"2325","2022-09-25","TNHA","TNHA-SD",3,276.145833333333
"2326","2022-09-26","TNHA","TNHA-SD",3,310.229166666667
"2327","2022-09-27","TNHA","TNHA-SD",3,300.854166666667
"2328","2022-09-28","TNHA","TNHA-SD",3,332.208333333333
"2329","2022-09-29","TNHA","TNHA-SD",3,305.6875
"2330","2022-09-30","TNHA","TNHA-SD",3,206.145833333333
"2331","2022-10-01","TNHA","TNHA-SD",3,247.583333333333
"2332","2022-10-02","TNHA","TNHA-SD",3,206.083333333333
"2333","2022-10-03","TNHA","TNHA-SD",3,62.8541666666667
"2334","2022-10-04","TNHA","TNHA-SD",3,45.125
"2335","2022-10-05","TNHA","TNHA-SD",3,123
"2336","2022-10-06","TNHA","TNHA-SD",3,65.3125
"2337","2022-10-07","TNHA","TNHA-SD",3,96.9583333333333
"2338","2022-10-08","TNHA","TNHA-SD",3,137.791666666667
"2339","2022-10-09","TNHA","TNHA-SD",3,58.8125
"2340","2022-10-10","TNHA","TNHA-SD",3,111.729166666667
"2341","2022-10-11","TNHA","TNHA-SD",3,122.75
"2342","2022-10-12","TNHA","TNHA-SD",3,126.8125
"2343","2022-10-13","TNHA","TNHA-SD",3,80.1875
"2344","2022-10-14","TNHA","TNHA-SD",3,69.6666666666667
"2345","2022-10-15","TNHA","TNHA-SD",3,70.4166666666667
"2346","2022-10-16","TNHA","TNHA-SD",3,252.208333333333
"2347","2022-10-17","TNHA","TNHA-SD",3,275.875
"2348","2022-10-18","TNHA","TNHA-SD",3,274.625
"2349","2022-10-19","TNHA","TNHA-SD",3,90.1458333333333
"2350","2022-10-20","TNHA","TNHA-SD",3,323
"2351","2022-10-21","TNHA","TNHA-SD",3,344.0625
"2352","2022-10-22","TNHA","TNHA-SD",3,347.604166666667
"2353","2022-10-23","TNHA","TNHA-SD",3,268.083333333333
"2354","2022-10-24","TNHA","TNHA-SD",3,289.5
"2355","2022-10-25","TNHA","TNHA-SD",3,201.104166666667
"2356","2022-10-26","TNHA","TNHA-SD",3,293.958333333333
"2357","2022-10-27","TNHA","TNHA-SD",3,294.791666666667
"2358","2022-10-28","TNHA","TNHA-SD",3,318.604166666667
"2359","2022-10-29","TNHA","TNHA-SD",3,296.083333333333
"2360","2022-10-30","TNHA","TNHA-SD",3,305.854166666667
"2361","2022-10-31","TNHA","TNHA-SD",3,168.645833333333
"2362","2022-11-01","TNHA","TNHA-SD",3,47.0833333333333
"2363","2022-11-02","TNHA","TNHA-SD",3,42.6041666666667
"2364","2022-11-03","TNHA","TNHA-SD",3,151.104166666667
"2365","2022-11-04","TNHA","TNHA-SD",3,234.5625
"2366","2022-11-05","TNHA","TNHA-SD",3,143.083333333333
"2367","2022-11-06","TNHA","TNHA-SD",3,52.6041666666667
"2368","2022-11-07","TNHA","TNHA-SD",3,121.354166666667
"2369","2022-11-08","TNHA","TNHA-SD",3,206.729166666667
"2370","2022-11-09","TNHA","TNHA-SD",3,55.0625
"2371","2022-11-10","TNHA","TNHA-SD",3,114.9375
"2372","2022-11-11","TNHA","TNHA-SD",3,63.2916666666667
"2373","2022-11-12","TNHA","TNHA-SD",3,58.125
"2374","2022-11-13","TNHA","TNHA-SD",3,214
"2375","2022-11-14","TNHA","TNHA-SD",3,101.729166666667
"2376","2022-11-15","TNHA","TNHA-SD",3,103.208333333333
"2377","2022-11-16","TNHA","TNHA-SD",3,87.6041666666667
"2378","2022-11-17","TNHA","TNHA-SD",3,104.3125
"2379","2022-11-18","TNHA","TNHA-SD",3,105.354166666667
"2380","2022-11-19","TNHA","TNHA-SD",3,97.9375
"2381","2022-11-20","TNHA","TNHA-SD",3,164.375
"2382","2022-11-21","TNHA","TNHA-SD",3,267.9375
"2383","2022-11-22","TNHA","TNHA-SD",3,259.6875
"2384","2022-11-23","TNHA","TNHA-SD",3,244.583333333333
"2385","2022-11-24","TNHA","TNHA-SD",3,190.291666666667
"2386","2022-11-25","TNHA","TNHA-SD",3,242.729166666667
"2387","2022-11-26","TNHA","TNHA-SD",3,245.583333333333
"2388","2022-11-27","TNHA","TNHA-SD",3,86.4583333333333
"2389","2022-11-28","TNHA","TNHA-SD",3,81.5833333333333
"2390","2022-11-29","TNHA","TNHA-SD",3,89.5625
"2391","2022-11-30","TNHA","TNHA-SD",3,96.9166666666667
"2392","2022-12-01","TNHA","TNHA-SD",3,133.4375
"2393","2022-12-02","TNHA","TNHA-SD",3,126.583333333333
"2394","2022-12-03","TNHA","TNHA-SD",3,114.041666666667
"2395","2022-12-04","TNHA","TNHA-SD",3,64.3333333333333
"2396","2022-12-05","TNHA","TNHA-SD",3,51.4791666666667
"2397","2022-12-06","TNHA","TNHA-SD",3,167.291666666667
"2398","2022-12-07","TNHA","TNHA-SD",3,325.854166666667
"2399","2022-12-08","TNHA","TNHA-SD",3,265.541666666667
"2400","2022-12-09","TNHA","TNHA-SD",3,82
"2401","2022-12-10","TNHA","TNHA-SD",3,97.9791666666667
"2402","2022-12-11","TNHA","TNHA-SD",3,292.9375
"2403","2022-12-12","TNHA","TNHA-SD",3,113.458333333333
"2404","2022-12-13","TNHA","TNHA-SD",3,100.9375
"2405","2022-12-14","TNHA","TNHA-SD",3,105.458333333333
"2406","2022-12-15","TNHA","TNHA-SD",3,65.3541666666667
"2407","2022-12-16","TNHA","TNHA-SD",3,64.4166666666667
"2408","2022-12-17","TNHA","TNHA-SD",3,58.0208333333333
"2409","2022-12-18","TNHA","TNHA-SD",3,60.4375
"2410","2022-12-19","TNHA","TNHA-SD",3,156.25
"2411","2022-12-20","TNHA","TNHA-SD",3,240.083333333333
"2412","2022-12-21","TNHA","TNHA-SD",3,110.979166666667
"2413","2022-12-22","TNHA","TNHA-SD",3,202.979166666667
"2414","2022-12-23","TNHA","TNHA-SD",3,93.9166666666667
"2415","2022-12-24","TNHA","TNHA-SD",3,183.729166666667
"2416","2022-12-25","TNHA","TNHA-SD",3,83.4583333333334
"2417","2022-12-26","TNHA","TNHA-SD",3,224.020833333333
"2418","2022-12-27","TNHA","TNHA-SD",3,250.458333333333
"2419","2022-12-28","TNHA","TNHA-SD",3,263.5
"2420","2023-03-05","TNHA","TNHA-SD",3,355
"2421","2023-03-06","TNHA","TNHA-SD",3,101.75
"2422","2023-03-07","TNHA","TNHA-SD",3,32.5
"2423","2023-03-08","TNHA","TNHA-SD",3,46.25
"2424","2023-03-09","TNHA","TNHA-SD",3,75.25
"2425","2023-03-10","TNHA","TNHA-SD",3,57.5
"2426","2023-03-11","TNHA","TNHA-SD",3,71
"2427","2023-03-12","TNHA","TNHA-SD",3,65.5
"2428","2023-03-13","TNHA","TNHA-SD",3,81
"2429","2023-03-14","TNHA","TNHA-SD",3,185
"2430","2023-03-15","TNHA","TNHA-SD",3,69.25
"2431","2023-03-16","TNHA","TNHA-SD",3,89
"2432","2023-03-17","TNHA","TNHA-SD",3,79.7857142857143
"2433","2023-03-18","TNHA","TNHA-SD",3,117.291666666667
"2434","2023-03-19","TNHA","TNHA-SD",3,336.458333333333
"2435","2023-03-20","TNHA","TNHA-SD",3,89.7083333333333
"2436","2023-03-21","TNHA","TNHA-SD",3,162.333333333333
"2437","2023-03-22","TNHA","TNHA-SD",3,128.75
"2438","2023-03-23","TNHA","TNHA-SD",3,303.875
"2439","2023-03-24","TNHA","TNHA-SD",3,130.041666666667
"2440","2023-03-25","TNHA","TNHA-SD",3,85.2083333333333
"2441","2023-03-26","TNHA","TNHA-SD",3,55.25
"2442","2023-03-27","TNHA","TNHA-SD",3,85.75
"2443","2023-03-28","TNHA","TNHA-SD",3,73.2916666666667
"2444","2023-03-29","TNHA","TNHA-SD",3,93.125
"2445","2023-03-30","TNHA","TNHA-SD",3,341.5
"2446","2023-03-31","TNHA","TNHA-SD",3,184.291666666667
"2447","2023-04-01","TNHA","TNHA-SD",3,79.2916666666667
"2448","2023-04-02","TNHA","TNHA-SD",3,330.416666666667
"2449","2023-04-03","TNHA","TNHA-SD",3,79.0416666666667
"2450","2023-04-04","TNHA","TNHA-SD",3,52.5833333333333
"2451","2023-04-05","TNHA","TNHA-SD",3,66.9583333333333
"2452","2023-04-06","TNHA","TNHA-SD",3,124.5
"2453","2023-04-07","TNHA","TNHA-SD",3,139.833333333333
"2454","2023-04-08","TNHA","TNHA-SD",3,81.0833333333333
"2455","2023-04-09","TNHA","TNHA-SD",3,121.458333333333
"2456","2023-04-10","TNHA","TNHA-SD",3,123.25
"2457","2023-04-11","TNHA","TNHA-SD",3,77.375
"2458","2023-04-12","TNHA","TNHA-SD",3,79.0833333333333
"2459","2023-04-13","TNHA","TNHA-SD",3,88.4166666666667
"2460","2023-04-14","TNHA","TNHA-SD",3,150.041666666667
"2461","2023-04-15","TNHA","TNHA-SD",3,156.541666666667
"2462","2023-04-16","TNHA","TNHA-SD",3,183.375
"2463","2023-04-17","TNHA","TNHA-SD",3,100.291666666667
"2464","2023-04-18","TNHA","TNHA-SD",3,60.4583333333333
"2465","2023-04-19","TNHA","TNHA-SD",3,39.7916666666667
"2466","2023-04-20","TNHA","TNHA-SD",3,149.875
"2467","2023-04-21","TNHA","TNHA-SD",3,290.333333333333
"2468","2023-04-22","TNHA","TNHA-SD",3,243.958333333333
"2469","2023-04-23","TNHA","TNHA-SD",3,203.875
"2470","2023-04-24","TNHA","TNHA-SD",3,266.125
"2471","2023-04-25","TNHA","TNHA-SD",3,225.833333333333
"2472","2023-04-26","TNHA","TNHA-SD",3,56.2083333333333
"2473","2023-04-27","TNHA","TNHA-SD",3,273.875
"2474","2023-04-28","TNHA","TNHA-SD",3,281.666666666667
"2475","2023-04-29","TNHA","TNHA-SD",3,295.125
"2476","2023-04-30","TNHA","TNHA-SD",3,315.958333333333
"2477","2023-05-01","TNHA","TNHA-SD",3,291.666666666667
"2478","2023-05-02","TNHA","TNHA-SD",3,288.166666666667
"2479","2023-05-03","TNHA","TNHA-SD",3,281.916666666667
"2480","2023-05-04","TNHA","TNHA-SD",3,198.916666666667
"2481","2023-05-05","TNHA","TNHA-SD",3,103.541666666667
"2482","2023-05-06","TNHA","TNHA-SD",3,160.5
"2483","2023-05-07","TNHA","TNHA-SD",3,173.333333333333
"2484","2023-05-08","TNHA","TNHA-SD",3,77.1666666666667
"2485","2023-05-09","TNHA","TNHA-SD",3,186.583333333333
"2486","2023-05-10","TNHA","TNHA-SD",3,174.916666666667
"2487","2023-05-11","TNHA","TNHA-SD",3,284.541666666667
"2488","2023-05-12","TNHA","TNHA-SD",3,92.875
"2489","2023-05-13","TNHA","TNHA-SD",3,183.916666666667
"2490","2023-05-14","TNHA","TNHA-SD",3,51.9583333333333
"2491","2023-05-15","TNHA","TNHA-SD",3,87.625
"2492","2023-05-16","TNHA","TNHA-SD",3,152.333333333333
"2493","2023-05-17","TNHA","TNHA-SD",3,261.25
"2494","2023-05-18","TNHA","TNHA-SD",3,73.2083333333333
"2495","2023-05-19","TNHA","TNHA-SD",3,80.9166666666667
"2496","2023-05-20","TNHA","TNHA-SD",3,97.1666666666667
"2497","2023-05-21","TNHA","TNHA-SD",3,63.9166666666667
"2498","2023-05-22","TNHA","TNHA-SD",3,112.958333333333
"2499","2023-05-23","TNHA","TNHA-SD",3,100.833333333333
"2500","2023-05-24","TNHA","TNHA-SD",3,247
"2501","2023-05-25","TNHA","TNHA-SD",3,319.833333333333
"2502","2023-05-26","TNHA","TNHA-SD",3,300.958333333333
"2503","2023-05-27","TNHA","TNHA-SD",3,243.166666666667
"2504","2023-05-28","TNHA","TNHA-SD",3,298.958333333333
"2505","2023-05-29","TNHA","TNHA-SD",3,83.5833333333333
"2506","2023-05-30","TNHA","TNHA-SD",3,84.6666666666667
"2507","2023-05-31","TNHA","TNHA-SD",3,185.25
"2508","2023-06-01","TNHA","TNHA-SD",3,130.125
"2509","2023-06-02","TNHA","TNHA-SD",3,273.291666666667
"2510","2023-06-03","TNHA","TNHA-SD",3,231.25
"2511","2023-06-04","TNHA","TNHA-SD",3,168.583333333333
"2512","2023-06-05","TNHA","TNHA-SD",3,136.375
"2513","2023-06-06","TNHA","TNHA-SD",3,266
"2514","2023-06-07","TNHA","TNHA-SD",3,297
"2515","2023-06-08","TNHA","TNHA-SD",3,277.333333333333
"2516","2023-06-09","TNHA","TNHA-SD",3,253.375
"2517","2023-06-10","TNHA","TNHA-SD",3,279.958333333333
"2518","2023-06-11","TNHA","TNHA-SD",3,325.666666666667
"2519","2023-06-12","TNHA","TNHA-SD",3,330.583333333333
"2520","2023-06-13","TNHA","TNHA-SD",3,162.958333333333
"2521","2023-06-14","TNHA","TNHA-SD",3,143.041666666667
"2522","2023-06-15","TNHA","TNHA-SD",3,231.083333333333
"2523","2023-06-16","TNHA","TNHA-SD",3,231.041666666667
"2524","2023-06-17","TNHA","TNHA-SD",3,298.833333333333
"2525","2023-06-18","TNHA","TNHA-SD",3,279.541666666667
"2526","2023-06-19","TNHA","TNHA-SD",3,78.6315789473684
"2527","2023-07-09","TNHA","TNHA-SD",3,124.5
"2528","2023-07-10","TNHA","TNHA-SD",3,276.75
"2529","2023-07-11","TNHA","TNHA-SD",3,235.791666666667
"2530","2023-07-12","TNHA","TNHA-SD",3,137.875
"2531","2023-07-13","TNHA","TNHA-SD",3,182.666666666667
"2532","2023-07-14","TNHA","TNHA-SD",3,257.458333333333
"2533","2023-07-15","TNHA","TNHA-SD",3,247
"2534","2022-06-17","TNHA","TNHA-SB",3,129.889285714286
"2535","2022-06-18","TNHA","TNHA-SB",3,78.8472222222223
"2536","2022-06-19","TNHA","TNHA-SB",3,151.760416666667
"2537","2022-06-20","TNHA","TNHA-SB",3,265.059027777778
"2538","2022-06-21","TNHA","TNHA-SB",3,209.916666666667
"2539","2022-06-22","TNHA","TNHA-SB",3,226.732638888889
"2540","2022-06-23","TNHA","TNHA-SB",3,248.701388888889
"2541","2022-06-24","TNHA","TNHA-SB",3,194.177083333333
"2542","2022-06-25","TNHA","TNHA-SB",3,218.333333333333
"2543","2022-06-26","TNHA","TNHA-SB",3,271.385416666667
"2544","2022-06-27","TNHA","TNHA-SB",3,285.152777777778
"2545","2022-06-28","TNHA","TNHA-SB",3,218.854166666667
"2546","2022-06-29","TNHA","TNHA-SB",3,258.010416666667
"2547","2022-06-30","TNHA","TNHA-SB",3,321.026905829596
"2548","2022-07-01","TNHA","TNHA-SB",3,139.770833333333
"2549","2022-07-02","TNHA","TNHA-SB",3,85.625
"2550","2022-07-03","TNHA","TNHA-SB",3,181.770833333333
"2551","2022-07-04","TNHA","TNHA-SB",3,168.3125
"2552","2022-07-05","TNHA","TNHA-SB",3,144.354166666667
"2553","2022-07-06","TNHA","TNHA-SB",3,131.75
"2554","2022-07-07","TNHA","TNHA-SB",3,173.541666666667
"2555","2022-07-08","TNHA","TNHA-SB",3,121.916666666667
"2556","2022-07-09","TNHA","TNHA-SB",3,223.416666666667
"2557","2022-07-10","TNHA","TNHA-SB",3,202.229166666667
"2558","2022-07-11","TNHA","TNHA-SB",3,58.5625
"2559","2022-07-12","TNHA","TNHA-SB",3,165.6875
"2560","2022-07-13","TNHA","TNHA-SB",3,149.770833333333
"2561","2022-07-14","TNHA","TNHA-SB",3,129.166666666667
"2562","2022-07-15","TNHA","TNHA-SB",3,82.8333333333333
"2563","2022-07-16","TNHA","TNHA-SB",3,153.020833333333
"2564","2022-07-17","TNHA","TNHA-SB",3,194.75
"2565","2022-07-18","TNHA","TNHA-SB",3,167.770833333333
"2566","2022-07-19","TNHA","TNHA-SB",3,116.333333333333
"2567","2022-07-20","TNHA","TNHA-SB",3,213.75
"2568","2022-07-21","TNHA","TNHA-SB",3,117.958333333333
"2569","2022-07-22","TNHA","TNHA-SB",3,26.2083333333333
"2570","2022-07-23","TNHA","TNHA-SB",3,130.75
"2571","2022-07-24","TNHA","TNHA-SB",3,211.645833333333
"2572","2022-07-25","TNHA","TNHA-SB",3,163.416666666667
"2573","2022-07-26","TNHA","TNHA-SB",3,97.6666666666667
"2574","2022-07-27","TNHA","TNHA-SB",3,108.5625
"2575","2022-07-28","TNHA","TNHA-SB",3,96.4375
"2576","2022-07-29","TNHA","TNHA-SB",3,101.604166666667
"2577","2022-07-30","TNHA","TNHA-SB",3,175.3125
"2578","2022-07-31","TNHA","TNHA-SB",3,146.291666666667
"2579","2022-08-01","TNHA","TNHA-SB",3,101.875
"2580","2022-08-02","TNHA","TNHA-SB",3,261.604166666667
"2581","2022-08-03","TNHA","TNHA-SB",3,296.875
"2582","2022-08-04","TNHA","TNHA-SB",3,342.5625
"2583","2022-08-05","TNHA","TNHA-SB",3,116.8125
"2584","2022-08-06","TNHA","TNHA-SB",3,89.0416666666667
"2585","2022-08-07","TNHA","TNHA-SB",3,209.5
"2586","2022-08-08","TNHA","TNHA-SB",3,190.458333333333
"2587","2022-08-09","TNHA","TNHA-SB",3,107.895833333333
"2588","2022-08-10","TNHA","TNHA-SB",3,159
"2589","2022-08-11","TNHA","TNHA-SB",3,110.854166666667
"2590","2022-08-12","TNHA","TNHA-SB",3,252.979166666667
"2591","2022-08-13","TNHA","TNHA-SB",3,103.208333333333
"2592","2022-08-14","TNHA","TNHA-SB",3,134.0625
"2593","2022-08-15","TNHA","TNHA-SB",3,227.1875
"2594","2022-08-16","TNHA","TNHA-SB",3,170.125
"2595","2022-08-17","TNHA","TNHA-SB",3,202.208333333333
"2596","2022-08-18","TNHA","TNHA-SB",3,222.375
"2597","2022-08-19","TNHA","TNHA-SB",3,66.0833333333333
"2598","2022-08-20","TNHA","TNHA-SB",3,100.708333333333
"2599","2022-08-21","TNHA","TNHA-SB",3,32.6041666666667
"2600","2022-08-22","TNHA","TNHA-SB",3,154.395833333333
"2601","2022-08-23","TNHA","TNHA-SB",3,154.145833333333
"2602","2022-08-24","TNHA","TNHA-SB",3,306.0625
"2603","2022-08-25","TNHA","TNHA-SB",3,311.375
"2604","2022-08-26","TNHA","TNHA-SB",3,296
"2605","2022-08-27","TNHA","TNHA-SB",3,295.833333333333
"2606","2022-08-28","TNHA","TNHA-SB",3,299.833333333333
"2607","2022-08-29","TNHA","TNHA-SB",3,288.791666666667
"2608","2022-08-30","TNHA","TNHA-SB",3,288.145833333333
"2609","2022-08-31","TNHA","TNHA-SB",3,289
"2610","2022-09-01","TNHA","TNHA-SB",3,292.041666666667
"2611","2022-09-02","TNHA","TNHA-SB",3,287.166666666667
"2612","2022-09-03","TNHA","TNHA-SB",3,286.791666666667
"2613","2022-09-04","TNHA","TNHA-SB",3,283.375
"2614","2022-09-05","TNHA","TNHA-SB",3,255.458333333333
"2615","2022-09-06","TNHA","TNHA-SB",3,262.4375
"2616","2022-09-07","TNHA","TNHA-SB",3,208.75
"2617","2022-09-08","TNHA","TNHA-SB",3,207.75
"2618","2022-09-09","TNHA","TNHA-SB",3,190.8125
"2619","2022-09-10","TNHA","TNHA-SB",3,216.895833333333
"2620","2022-09-11","TNHA","TNHA-SB",3,234.6875
"2621","2022-09-12","TNHA","TNHA-SB",3,259.4375
"2622","2022-09-13","TNHA","TNHA-SB",3,265.0625
"2623","2022-09-14","TNHA","TNHA-SB",3,285.833333333333
"2624","2022-09-15","TNHA","TNHA-SB",3,323.75
"2625","2022-09-16","TNHA","TNHA-SB",3,324.958333333333
"2626","2022-09-17","TNHA","TNHA-SB",3,316.447204968944
"2627","2022-09-18","TNHA","TNHA-SB",3,282.84375
